CrossID	Rack	Pos	Barcode	Origin	Exp	Trt	Pop	CrossNum	Indiv	LfCount1	LfLgth1	LfWdth1	LfCountH	LfLgthH	LfWdthH	BoltedatH	FlrHeadCount	CrownDiam.mm	ShootMass.g	LfCount2	LfLgth2	LfWdth2	FlwrDate	FlwrCol	SLAmass.g	SLAarea	SLAdate	HarvestDay	BoltDay	DeathDay	WiltDay	TotWiltDay	m.date1	m.date2	m.dateH	Mom	MomFam	MomIndiv	DadID	DadFam	DadIndiv	bolt.bin	sla	sla.log	Mass.log	Crown.log
352	US002-3	15	15	US002-3-1	inv	ass map	control	US002	3	1	12	17.3	4.1	17	28.8	6.4	n	NA	1	3.937	13	27.3	7.5	NA		0.195	30.645	83	86	NA	NA	NA	NA	0	22	78	22K	22	K	5K	5	K	0	157.153846153846	5.05722523735609	1.3704190119616	0
353	US002-4	19	30	US002-4-1	inv	ass map	control	US002	4	1	20	17.2	5.1	24	20.4	5.1	y	NA	1.05	4.874	20	17.9	4.3	NA		0.132	24.098	79	86	86	NA	NA	NA	0	22	78	22L	22	L	24K	24	K	1	182.560606060606	5.20708220589685	1.58391495520301	0.048790164169432
354	US002-5	13	27	US002-5-6	inv	ass map	control	US002	5	6	19	14.3	3.6	24	26	6	n	NA	1.1	5.115	25	20.8	5	NA		0.213	57.417	80	86	NA	NA	NA	NA	0	22	78	22L	22	L	1M	1	M	0	269.56338028169	5.59680353999676	1.63217739940359	0.0953101798043249
355	US002-5	12	20	US002-5-10	inv	ass map	control	US002	5	10	17	15.8	4.2	18	23.2	6.5	n	NA	1.2	3.851	17	25.4	4.6	NA		0.153	25.895	63	84	NA	NA	NA	NA	0	22	78	22L	22	L	1M	1	M	0	169.248366013072	5.13136725746556	1.34833285483277	0.182321556793955
356	US002-5	9	5	US002-5-4	inv	mat fx	drought	US002	5	4	15	13.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	2	6	0	22	78	22L	22	L	1M	1	M	NA	NA	NA	NA	NA
357	US002-5	20	30	US002-5-7	inv	ass map	control	US002	5	7	26	14.4	2.3	27	19.3	4.8	n	NA	1.1	3.963	42	15.4	4.4	NA		0.073	16.381	80	86	NA	NA	NA	NA	0	22	78	22L	22	L	1M	1	M	0	224.397260273973	5.41341796445624	1.3770013142083	0.0953101798043249
358	US002-5	17	12	US002-5-11	inv	ass map	control	US002	5	11	18	12.7	4.2	25	19.9	4.3	n	NA	1	4.415	23	21.1	3.6	NA		0.147	31.831	63	85	NA	NA	NA	NA	0	22	78	22L	22	L	1M	1	M	0	216.537414965986	5.3777633499062	1.48500783405592	0
359	US002-5	9	40	US002-5-9	inv	mat fx	drought	US002	5	9	25	15.2	3.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	1	3	0	22	78	22L	22	L	1M	1	M	NA	NA	NA	NA	NA
360	US002-5	6	49	US002-5-3	inv	mat fx	control	US002	5	3	18	11.6	3.5	37	0	0	n	NA	0.9	NA	21	0	0	NA		NA	NA	84	84	NA	NA	NA	NA	0	22	78	22L	22	L	1M	1	M	0	NA	NA	NA	-0.105360515657826
361	US002-5	16	15	US002-5-1	inv	ass map	control	US002	5	1	18	18.1	4.6	19	23.5	4	n	0	1	4.018	20	17.8	4.2	NA		0.198	35.674	78	80	NA	NA	NA	NA	0	22	78	22L	22	L	1M	1	M	0	180.171717171717	5.19391038042371	1.39078426639274	0
362	US002-5	15	11	US002-5-8	inv	ass map	control	US002	5	8	20	15.4	4.7	23	17.2	3.1	n	NA	1.1	4.072	21	15.5	3.4	NA		0.134	21.695	83	86	NA	NA	NA	NA	0	22	78	22L	22	L	1M	1	M	0	161.902985074627	5.08699729828154	1.40413427924822	0.0953101798043249
363	US002-6	7	40	US002-6-2	inv	mat fx	control	US002	6	2	14	12	2.5	0	0	0	y	64	1	4.126	11	15	2	NA		NA	NA	83	86	51	NA	NA	NA	0	22	78	24K	24	K	5K	5	K	1	NA	NA	1.41730841464906	0
364	US002-6	6	16	US002-6-4	inv	mat fx	control	US002	6	4	15	15	3.4	23	24.1	6.1	n	NA	1	5.091	12	20.5	6.5	NA		0.145	31.653	84	84	NA	NA	NA	NA	0	22	78	24K	24	K	5K	5	K	0	218.296551724138	5.38585446738963	1.6274742749202	0
365	US002-6	14	21	US002-6-5	inv	ass map	control	US002	6	5	7	4.5	1.2	15	23.2	4	n	NA	0.7	1.517	13	10.8	3	NA		0.101	22.939	79	84	NA	NA	NA	NA	0	22	78	24K	24	K	5K	5	K	0	227.118811881188	5.42547328091287	0.416734700366395	-0.356674943938732
366	US003-10	14	11	US003-10-1	inv	ass map	control	US003	10	1	16	23.8	7.4	21	22.3	5.3	n	NA	1.2	3.594	9	23	4	NA		0.145	24.143	79	84	NA	NA	NA	NA	0	22	78	28L	28	L	19K	19	K	0	166.503448275862	5.11501601957158	1.27926578836137	0.182321556793955
367	US003-10	23	29	US003-10-2	inv	ass map	control	US003	10	2	12	23.3	4	21	22.7	5.5	n	NA	1.1	2.817	NA	NA	NA	NA		0.18	19.86	84	85	NA	NA	NA	NA	0	22	78	28L	28	L	19K	19	K	0	110.333333333333	4.70350608670895	1.03567248889424	0.0953101798043249
368	US003-11	17	27	US003-11-11	inv	ass map	control	US003	11	11	15	21.9	7.1	20	30.3	7.2	n	NA	1	4.472	17	21.4	7.1	NA		0.168	37.32	63	85	NA	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	0	222.142857142857	5.40332067555802	1.4978357358528	0
369	US003-11	15	27	US003-11-15	inv	ass map	control	US003	11	15	15	24.1	3.9	19	27.1	5	n	NA	0.9	4.045	NA	NA	NA	NA		0.168	30.437	83	86	NA	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	0	181.172619047619	5.19945027318204	1.39748155051045	-0.105360515657826
370	US003-11	13	47	US003-11-6	inv	ass map	control	US003	11	6	12	21.9	5.6	12	34	5.4	y	NA	0.7	3.097	13	21.3	5.7	NA		0.178	37.354	80	86	86	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	1	209.85393258427	5.34641172958147	1.13043390099107	-0.356674943938732
371	US003-11	22	47	US003-11-14	inv	ass map	control	US003	11	14	10	22.4	6.1	12	24.8	6.1	n	NA	0.9	2.867	9	22.2	5.1	NA		0.227	30.435	80	86	NA	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	0	134.074889867841	4.89839852344662	1.05326618690123	-0.105360515657826
372	US003-11	12	35	US003-11-8	inv	ass map	control	US003	11	8	18	18.5	4.8	13	20.7	7	y	27	0.85	6.166	17	20.9	6.4	NA		0.083	17.849	63	84	62	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	1	215.048192771084	5.37086215543291	1.81905032946396	-0.162518929497775
373	US003-11	12	8	US003-11-7	inv	ass map	control	US003	11	7	17	23.9	4.9	17	29.3	5.9	n	NA	0.9	3.628	17	23	3.5	NA		0.111	22.251	63	84	NA	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	0	200.459459459459	5.30061202909233	1.28868153225289	-0.105360515657826
374	US003-11	21	35	US003-11-3	inv	ass map	control	US003	11	3	14	25	4.9	15	25.5	4	n	NA	1	2.36	18	24.5	4.7	NA		0.091	NA	79	86	NA	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	0	NA	NA	0.858661619037519	0
375	US003-11	17	41	US003-11-13	inv	ass map	control	US003	11	13	12	19.5	5	30	16.5	4	n	NA	0.95	3.841	18	18.8	4.6	NA		0.202	22.068	63	85	NA	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	0	109.247524752475	4.69361617699112	1.34573274936377	-0.0512932943875506
376	US003-11	20	8	US003-11-5	inv	ass map	control	US003	11	5	12	23.3	6.2	25	20.4	6.7	n	NA	0.8	3.371	16	22.2	5	NA		0.119	23.96	80	86	NA	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	0	201.344537815126	5.30501755911786	1.21520943625192	-0.22314355131421
377	US003-11	15	36	US003-11-12	inv	ass map	control	US003	11	12	10	20.7	4	26	25.5	3.6	n	NA	0.9	3.582	12	23.7	4.6	NA		0.165	26.519	83	86	NA	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	0	160.721212121212	5.07967126229763	1.27592130363852	-0.105360515657826
378	US003-11	17	18	US003-11-4	inv	ass map	control	US003	11	4	15	23.6	5.4	20	28.9	7.1	n	NA	0.8	4.138	16	22.5	3.2	NA		0.199	39.809	63	85	NA	NA	NA	NA	0	22	78	28L	28	L	20K	20	K	0	200.045226130653	5.29854347163762	1.42021257932335	-0.22314355131421
379	US003-12	12	5	US003-12-6	inv	ass map	control	US003	12	6	16	22.9	6.2	26	19.5	4.3	n	NA	9	2.692	13	21.5	4	NA		0.14	31.901	63	84	NA	NA	NA	NA	0	22	78	28L	28	L	27N	27	N	0	227.864285714286	5.42875021363468	0.990284411782481	2.19722457733622
380	US003-12	13	31	US003-12-5	inv	ass map	control	US003	12	5	18	18.9	6	39	18.7	6.3	n	NA	0.9	3.152	16	19.1	5.5	NA		0.094	21.102	80	86	NA	NA	NA	NA	0	22	78	28L	28	L	27N	27	N	0	224.489361702128	5.41382831943203	1.14803717199563	-0.105360515657826
381	US003-12	18	41	US003-12-1	inv	ass map	control	US003	12	1	12	19.5	6.5	17	18.1	5.2	n	NA	0.9	3.132	13	19.7	6	NA		0.072	11.614	83	85	NA	NA	NA	NA	0	22	78	28L	28	L	27N	27	N	0	161.305555555556	5.08330042691594	1.14167177812856	-0.105360515657826
382	US003-12	22	5	US003-12-2	inv	ass map	control	US003	12	2	22	20.6	4.5	24	21.9	5.2	n	NA	0.95	4.211	17	19.2	5.4	NA		0.108	28.307	80	86	NA	NA	NA	NA	0	22	78	28L	28	L	27N	27	N	0	262.101851851852	5.56873317574451	1.43770014917979	-0.0512932943875506
383	US003-13	20	10	US003-13-4	inv	ass map	control	US003	13	4	12	15.8	5.3	22	21.3	5.6	n	NA	0.9	2.324	14	15.4	4.1	NA		0.126	23.244	80	86	NA	NA	NA	NA	0	22	78	28L	28	L	6K	6	K	0	184.47619047619	5.21752040624352	0.843289838989665	-0.105360515657826
384	US003-13	16	12	US003-13-6	inv	ass map	control	US003	13	6	12	18.8	6.8	18	21.3	7.1	n	0	0.9	2.566	15	18.6	5.7	NA		0.131	27.577	78	80	NA	NA	NA	NA	0	22	78	28L	28	L	6K	6	K	0	210.511450381679	5.34954004775551	0.942348266193445	-0.105360515657826
385	US003-13	19	10	US003-13-1	inv	ass map	control	US003	13	1	14	15.1	6.2	12	20.2	4.7	n	NA	0.9	2.489	11	18.6	5.9	NA		0.126	19.103	79	86	NA	NA	NA	NA	0	22	78	28L	28	L	6K	6	K	0	151.611111111111	5.02131876281217	0.911881023385455	-0.105360515657826
386	US003-13	22	43	US003-13-2	inv	ass map	control	US003	13	2	13	15.7	3.9	1	16.3	5.8	y	45	0.8	4.422	10	22.1	5.2	NA		NA	NA	80	86	51	NA	NA	NA	0	22	78	28L	28	L	6K	6	K	1	NA	NA	1.48659208243525	-0.22314355131421
387	US003-13	23	11	US003-13-8	inv	ass map	control	US003	13	8	14	20.2	5.8	13	20.5	4.7	n	NA	1	2.648	17	20.5	6.1	NA		0.176	26.43	84	85	NA	NA	NA	NA	0	22	78	28L	28	L	6K	6	K	0	150.170454545455	5.01177101256018	0.973804638074762	0
388	US003-13	22	21	US003-13-5	inv	ass map	control	US003	13	5	13	19	4.7	13	25.8	5.2	n	NA	1	3.235	13	20.2	5.2	NA		0.174	27.074	80	86	NA	NA	NA	NA	0	22	78	28L	28	L	6K	6	K	0	155.597701149425	5.0472738375312	1.17402892795286	0
389	US003-14	20	16	US003-14-1	inv	ass map	control	US003	14	1	11	21.6	4.5	19	26	5.2	n	NA	1	4.062	12	23	4.9	NA		0.187	NA	80	86	NA	NA	NA	NA	0	22	78	28L	28	L	27M	27	M	0	NA	NA	1.40167546315819	0
390	US003-14	13	23	US003-14-5	inv	ass map	control	US003	14	5	23	18.1	4.9	34	27.5	5.6	n	NA	0.9	4.096	27	22	63	NA		0.125	33.9	80	86	NA	NA	NA	NA	0	22	78	28L	28	L	27M	27	M	0	271.2	5.60285655606624	1.41001088773721	-0.105360515657826
391	US003-14	17	21	US003-14-7	inv	ass map	control	US003	14	7	15	18.7	4.3	19	22.5	5.1	n	NA	1	3.342	15	19	3.6	NA		0.093	17.607	63	85	NA	NA	NA	NA	0	22	78	28L	28	L	27M	27	M	0	189.322580645161	5.24345233607319	1.2065694301732	0
392	US003-14	9	41	US003-14-3	inv	mat fx	drought	US003	14	3	15	25.1	5.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	1	2	0	22	78	28L	28	L	27M	27	M	NA	NA	NA	NA	NA
393	US003-14	14	12	US003-14-2	inv	ass map	control	US003	14	2	12	23.3	4	15	29.5	6.7	n	NA	0.9	2.472	9	21.1	3.9	NA		0.19	26.432	79	84	NA	NA	NA	NA	0	22	78	28L	28	L	27M	27	M	0	139.115789473684	4.93530660416022	0.905027539595444	-0.105360515657826
394	US003-14	9	50	US003-14-8	inv	mat fx	drought	US003	14	8	16	21.2	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	1	2	0	22	78	28L	28	L	27M	27	M	NA	NA	NA	NA	NA
395	US003-14	20	9	US003-14-9	inv	ass map	control	US003	14	9	20	19.3	5.2	28	25.6	5.2	n	NA	1.2	2.944	18	20.6	5.9	NA		0.066	15.592	80	86	NA	NA	NA	NA	0	22	78	28L	28	L	27M	27	M	0	236.242424242424	5.46485849916097	1.07976920086663	0.182321556793955
396	US003-14	14	38	US003-14-10	inv	ass map	control	US003	14	10	13	20.2	5.2	21	28.1	5.8	n	NA	1	5.02	16	22.3	7.9	NA		0.162	28.75	79	84	NA	NA	NA	NA	0	22	78	28L	28	L	27M	27	M	0	177.469135802469	5.17879671099311	1.61342993370364	0
397	US003-15	21	12	US003-15-5	inv	ass map	control	US003	15	5	24	13.8	6.1	15	18	4.8	y	55	0.4	6.572	NA	NA	NA	86	white	0.088	18.255	79	86	51	NA	NA	NA	0	22	78	19K	19	K	27N	27	N	1	207.443181818182	5.33485747961153	1.88281820017502	-0.916290731874155
398	US003-15	19	36	US003-15-3	inv	ass map	control	US003	15	3	29	20	3.8	32	24.6	3.8	n	NA	1.2	3.826	23	19.9	5.2	NA		NA	NA	NA	86	NA	NA	NA	NA	0	22	78	19K	19	K	27N	27	N	0	NA	NA	1.34181987101806	0.182321556793955
399	US003-15	17	45	US003-15-1	inv	ass map	control	US003	15	1	26	18.9	5.6	24	17.3	4.3	y	11	1.3	5.64	19	18.2	4.7	NA		0.17	22.725	63	85	62	NA	NA	NA	0	22	78	19K	19	K	27N	27	N	1	133.676470588235	4.89542248199542	1.72988406550997	0.262364264467491
400	US003-15	22	34	US003-15-4	inv	ass map	control	US003	15	4	16	16.4	5.2	0	0	0	y	177	1	8.305	17	17.8	5.2	65	white	NA	NA	NA	86	31	NA	NA	NA	0	22	78	19K	19	K	27N	27	N	1	NA	NA	2.11685774306526	0
401	US003-16	12	45	US003-16-5	inv	ass map	control	US003	16	5	16	20.1	4.4	8	17.2	3.6	y	15	0.85	3.936	17	19	4.9	NA		0.066	13.73	63	84	62	NA	NA	NA	0	22	78	19K	19	K	20K	20	K	1	208.030303030303	5.33768375673559	1.37016497919001	-0.162518929497775
402	US003-16	16	11	US003-16-7	inv	ass map	control	US003	16	7	16	22.4	5.4	13	25.1	6.5	y	0	1	3.817	16	21.7	4.6	NA		0.114	19.396	78	80	73	NA	NA	NA	0	22	78	19K	19	K	20K	20	K	1	170.140350877193	5.13662368983075	1.33946477376309	0
403	US003-16	7	5	US003-16-11	inv	mat fx	control	US003	16	11	14	18.4	4.1	NA	NA	NA	n	NA	NA	3.445	16	17.8	4.1	NA		0.122	17.082	83	86	NA	NA	NA	NA	0	22	78	19K	19	K	20K	20	K	0	140.016393442623	4.94175951177284	1.23692390446562	NA
404	US003-16	19	35	US003-16-8	inv	ass map	control	US003	16	8	17	20.1	4.9	30	26.2	6.5	n	NA	0.9	4.507	15	28.7	6.5	NA		0.171	27.579	79	86	NA	NA	NA	NA	0	22	78	19K	19	K	20K	20	K	0	161.280701754386	5.0831463360292	1.50563174370851	-0.105360515657826
405	US003-16	19	18	US003-16-13	inv	ass map	control	US003	16	13	14	18.3	5.9	1	17.5	4.2	y	114	0.9	6.832	20	21.2	6.1	73	white	NA	NA	79	86	38	NA	NA	NA	0	22	78	19K	19	K	20K	20	K	1	NA	NA	1.92161745648627	-0.105360515657826
406	US003-16	13	11	US003-16-12	inv	ass map	control	US003	16	12	15	20.4	4.3	18	23.5	3.7	n	NA	1	3.293	16	19.7	5.6	NA		0.176	36.634	80	86	NA	NA	NA	NA	0	22	78	19K	19	K	20K	20	K	0	208.147727272727	5.33824805488201	1.19179900339423	0
407	US003-16	19	34	US003-16-6	inv	ass map	control	US003	16	6	12	25.5	7.4	14	30	8.7	n	NA	1	3.417	11	28.3	5.2	NA		NA	NA	79	86	NA	NA	NA	NA	0	22	78	19K	19	K	20K	20	K	0	NA	NA	1.22876297313315	0
408	US003-16	18	27	US003-16-1	inv	ass map	control	US003	16	1	15	16.7	3.9	NA	NA	NA	n	NA	NA	6.136	20	17.8	4	NA		0.185	27.298	83	85	51	NA	NA	NA	0	22	78	19K	19	K	20K	20	K	0	147.556756756757	4.99421289333782	1.81417306406496	NA
409	US003-17	23	15	US003-17-1	inv	ass map	control	US003	17	1	10	19.3	5	14	20.9	5.3	y	6	1.1	4.124	11	25	7.8	NA		0.054	11.869	84	85	73	NA	NA	NA	0	22	78	19K	19	K	28L	28	L	1	219.796296296296	5.39270119149223	1.41682356615471	0.0953101798043249
410	US003-17	18	7	US003-17-3	inv	ass map	control	US003	17	3	14	15.5	4.2	18	19.2	5.1	n	NA	1	3.08	18	16	5.2	NA		0.101	15.383	83	85	NA	NA	NA	NA	0	22	78	19K	19	K	28L	28	L	0	152.306930693069	5.02589776571449	1.12492959698548	0
411	US003-18	14	35	US003-18-1	inv	ass map	control	US003	18	1	15	20.3	5.9	20	26.3	7.1	n	NA	1	3.524	12	20.4	6.5	NA		0.164	25.439	79	84	NA	NA	NA	NA	0	22	78	19K	19	K	27M	27	M	0	155.115853658537	5.04417228068117	1.25959670807393	0
412	US003-2	7	32	US003-2-1	inv	mat fx	control	US003	2	1	13	17.5	4.2	18	25	4.1	n	NA	0.8	3.215	15	21.3	7.2	NA		0.148	21.693	83	86	NA	NA	NA	NA	0	22	78	6K	6	K	20K	20	K	0	146.574324324324	4.98753263307895	1.16782735768958	-0.22314355131421
413	US003-2	22	14	US003-2-2	inv	ass map	control	US003	2	2	32	16.8	5.8	36	25.6	6.5	n	NA	1.05	5.178	33	20.7	6.2	NA		0.175	20.446	80	86	NA	NA	NA	NA	0	22	78	6K	6	K	20K	20	K	0	116.834285714286	4.76075656939345	1.64441888132935	0.048790164169432
414	US003-3	17	34	US003-3-2	inv	ass map	control	US003	3	2	15	16.1	4.1	25	25.7	4.4	n	NA	0.9	4.547	21	26.9	5.5	NA		0.186	29.334	63	85	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	157.709677419355	5.0607558580935	1.51446767484287	-0.105360515657826
415	US003-3	13	29	US003-3-15	inv	ass map	control	US003	3	15	15	19.8	5.8	16	24.1	4.9	n	NA	0.8	2.988	15	21.7	5.5	NA		0.14	27.812	80	86	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	198.657142857143	5.2915804386096	1.09460426727057	-0.22314355131421
416	US003-3	6	10	US003-3-10	inv	mat fx	control	US003	3	10	14	14.1	3.7	21	24.1	5	n	NA	0.8	3.816	18	15.1	3.8	NA		0.125	20.214	84	84	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	161.712	5.08581697533231	1.33920275358604	-0.22314355131421
417	US003-3	23	10	US003-3-12	inv	ass map	control	US003	3	12	14	16.3	3.7	32	17.5	3.7	n	NA	1	3.479	21	15.4	4.8	NA		0.052	10.094	84	85	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	194.115384615385	5.26845274831878	1.24674489616981	0
418	US003-3	16	25	US003-3-11	inv	ass map	control	US003	3	11	17	15.7	2.9	25	26.6	4.5	n	0	0.8	3.895	16	25.3	7	NA		0.149	23.529	78	80	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	157.912751677852	5.06204267593532	1.35969367932271	-0.22314355131421
419	US003-3	18	15	US003-3-8	inv	ass map	control	US003	3	8	15	14.9	3.8	31	21	5.9	n	NA	1	3.895	22	18.5	5.1	NA		0.158	27.754	83	85	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	175.658227848101	5.16854021990399	1.35969367932271	0
420	US003-3	16	20	US003-3-14	inv	ass map	control	US003	3	14	11	20.5	5	14	25.5	7	n	0	0.8	2.432	14	17.4	4.7	NA		0.107	18.738	78	80	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	175.121495327103	5.16547999204923	0.888713964103921	-0.22314355131421
421	US003-3	18	1	US003-3-19	inv	ass map	control	US003	3	19	16	19.1	5.4	13	21	6.1	n	NA	1	3.21	13	18.5	4.6	NA		0.168	NA	83	85	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	NA	NA	1.16627093714192	0
422	US003-3	21	31	US003-3-21	inv	ass map	control	US003	3	21	13	17	3.7	16	23	3	n	NA	1	2.795	15	18.4	4.2	NA		0.205	33.856	79	86	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	165.151219512195	5.10686153607956	1.02783210660706	0
423	US003-3	19	50	US003-3-5	inv	ass map	control	US003	3	5	15	16.2	4.2	19	22.3	3.7	n	NA	0.95	3.872	12	16.1	4.3	NA		0.137	18.9	79	86	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	137.956204379562	4.92693627521961	1.35377116941433	-0.0512932943875506
424	US003-3	16	43	US003-3-16	inv	ass map	control	US003	3	16	12	19.6	3.6	11	18.2	4	y	0	1	2.918	11	17.6	4.1	NA		0.13	16.758	78	80	73	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	1	128.907692307692	4.85909658471765	1.07089845010059	0
425	US003-3	20	45	US003-3-17	inv	ass map	control	US003	3	17	12	19.8	4.9	16	19.4	5.1	n	NA	0.8	2.645	12	19.3	6.2	NA		0.117	20.067	80	86	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	171.51282051282	5.14465801898876	0.972671065310263	-0.22314355131421
426	US003-3	12	10	US003-3-4	inv	ass map	control	US003	3	4	13	15.2	3.8	12	23.5	5.9	n	NA	1	3.682	13	15.3	3.3	NA		0.192	37.328	63	84	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	194.416666666667	5.27000362223343	1.30345608281089	0
427	US003-3	20	49	US003-3-13	inv	ass map	control	US003	3	13	11	19.2	4.8	16	24.3	5.6	n	NA	0.85	3.966	14	19.9	4.3	NA		0.192	18.058	80	86	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	94.0520833333333	4.54384870683964	1.3777580300976	-0.162518929497775
428	US003-3	22	15	US003-3-22	inv	ass map	control	US003	3	22	14	17.2	4.9	18	30.1	7	n	NA	0.85	5.373	20	27.3	6.7	NA		0.244	33.827	80	86	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	138.635245901639	4.93184635386181	1.68138641174668	-0.162518929497775
429	US003-3	16	49	US003-3-7	inv	ass map	control	US003	3	7	15	15.5	2.6	18	18.2	4.6	y	0	0.9	3.373	18	19.6	5.9	78	white	0.119	18.906	78	80	73	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	1	158.873949579832	5.0681111178738	1.21580255607951	-0.105360515657826
430	US003-3	15	30	US003-3-1	inv	ass map	control	US003	3	1	10	14.2	3.9	12	23.5	3	n	NA	0.9	2.932	NA	NA	NA	NA		0.155	28.118	83	86	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	181.406451612903	5.20074010272061	1.07568478402441	-0.105360515657826
431	US003-3	20	36	US003-3-18	inv	ass map	control	US003	3	18	16	19	3.8	16	25.9	6.2	y	NA	1.2	3.568	20	21.5	5.7	NA		0.187	34.093	80	86	86	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	1	182.31550802139	5.20573874675211	1.27200521471776	0.182321556793955
432	US003-3	21	49	US003-3-9	inv	ass map	control	US003	3	9	16	17	4.4	10	41.7	3.5	n	NA	0.9	2.573	16	17.7	4.5	NA		0.181	25.127	79	86	NA	NA	NA	NA	0	22	78	20K	20	K	27M	27	M	0	138.823204419889	4.93320121291753	0.945072533299607	-0.105360515657826
433	US003-4	13	21	US003-4-4	inv	ass map	control	US003	4	4	15	18.5	3.8	24	25.5	4	n	NA	1	4.37	16	19.6	4.7	NA		0.231	42.848	80	86	NA	NA	NA	NA	0	22	78	20K	20	K	28L	28	L	0	185.489177489177	5.22299653796911	1.4747630091075	0
434	US003-4	16	41	US003-4-1	inv	ass map	control	US003	4	1	14	20.2	3.8	15	19.1	3.2	n	NA	1	2.718	14	19.7	4.6	NA		0.151	19.045	78	80	NA	NA	NA	NA	0	22	78	20K	20	K	28L	28	L	0	126.12582781457	4.83728004209778	0.999896315728952	0
435	US003-4	17	35	US003-4-2	inv	ass map	control	US003	4	2	12	20.4	4.7	22	27.3	6.3	n	NA	0.85	4.03	14	20.3	4.2	NA		0.204	29.797	63	85	NA	NA	NA	NA	0	22	78	20K	20	K	28L	28	L	0	146.063725490196	4.98404300244066	1.39376637595859	-0.162518929497775
436	US003-5	14	30	US003-5-7	inv	ass map	control	US003	5	7	18	21.1	5	11	23.5	5.3	y	3	1	6.389	18	20.5	4.8	NA		0.101	22.794	79	84	65	NA	NA	NA	0	22	78	20K	20	K	19K	19	K	1	225.683168316832	5.41913210557442	1.85457776162021	0
437	US003-5	14	41	US003-5-1	inv	ass map	control	US003	5	1	17	22.7	5.1	8	13.2	3.7	y	41	0.8	4.864	12	22.2	4.5	84	white	0.068	13.644	79	84	45	NA	NA	NA	0	22	78	20K	20	K	19K	19	K	1	200.647058823529	5.30154743836243	1.58186114466387	-0.22314355131421
438	US003-5	22	11	US003-5-3	inv	ass map	control	US003	5	3	13	2.9	7	8	23.9	2.6	y	14	0.75	5.658	16	22.8	5.9	NA		0.133	24.947	80	86	65	NA	NA	NA	0	22	78	20K	20	K	19K	19	K	1	187.571428571429	5.23415972524748	1.73307047287938	-0.287682072451781
439	US003-5	19	47	US003-5-4	inv	ass map	control	US003	5	4	26	20.3	5.6	29	20.1	5.1	y	NA	1.1	3.726	20	19.5	6.8	NA		0.062	NA	79	86	86	NA	NA	NA	0	22	78	20K	20	K	19K	19	K	1	NA	NA	1.3153352721794	0.0953101798043249
440	US003-5	15	18	US003-5-5	inv	ass map	control	US003	5	5	17	24.2	5.2	20	26.2	4.1	y	NA	1	5.27	20	23.6	5.2	NA		0.149	27.741	83	86	86	NA	NA	NA	0	22	78	20K	20	K	19K	19	K	1	186.181208053691	5.22672043630029	1.66203036255327	0
441	US003-5	23	3	US003-5-8	inv	ass map	control	US003	5	8	13	19.7	4.7	27	22.5	5.4	y	NA	1	4.386	NA	NA	NA	NA		0.115	21.144	84	85	73	NA	NA	NA	0	22	78	20K	20	K	19K	19	K	1	183.860869565217	5.21417932792088	1.4784176499957	0
442	US003-6	17	49	US003-6-3	inv	ass map	control	US003	6	3	25	17.4	4.9	22	19.3	4.3	y	3	1.2	4.93	21	17.4	4.9	NA		0.117	NA	63	85	73	NA	NA	NA	0	22	78	20K	20	K	27N	27	N	1	NA	NA	1.5953389880546	0.182321556793955
