"Pop" "Latitude" "Longitude" "Origin" "year" "countryCode" "alt" "bio1" "bio10" "bio11" "bio12" "bio13" "bio14" "bio15" "bio16" "bio17" "bio18" "bio19" "bio2" "bio3" "bio4" "bio5" "bio6" "bio7" "bio8" "bio9" "PC1" "PC2" "PC3"
"695807211" "695807211" 49.46 8.58 "nat" NA "DE" 281 79 159 -3 660 78 42 19 213 130 213 139 84 33 6301 216 -36 252 159 6 3.22557564125237 -0.0739688947211722 -0.050554288308436
"695807212" "695807212" 49.46 11.08 "nat" NA "DE" 131 88 171 7 515 66 29 29 185 92 185 94 82 32 6408 231 -23 254 171 16 2.20775828895611 -0.100126470772921 1.0522825462169
"695807213" "695807213" 49.36 8.25 "nat" NA "DE" 104 90 175 4 517 61 29 25 179 94 179 98 82 31 6664 234 -27 261 175 13 2.19138544601404 0.140939105624947 1.19029626478711
"695807214" "695807214" 49.26 8.08 "nat" NA "DE" 202 84 171 -6 594 73 32 27 208 105 208 115 78 29 6892 229 -38 267 171 4 2.5987560660237 0.261640820174674 0.53579175061744
"695807215" "695807215" 49.16 8.08 "nat" NA "DE" 215 84 170 -6 629 72 35 24 212 115 212 131 80 29 6874 229 -40 269 170 3 2.78572435676482 0.254745781897891 0.4136995883571
"695807216" "695807216" 49.16 8.58 "nat" NA "DE" 160 86 168 4 494 68 23 33 182 78 182 78 85 32 6409 229 -31 260 168 4 1.84383867156152 0.0645865614087624 0.903483635554339
"695807217" "695807217" 49.06 8.08 "nat" NA "DE" 92 99 174 23 804 84 54 14 242 166 242 189 81 33 5875 231 -8 239 174 57 3.99795459759305 -1.34921272949736 0.714782201156741
"695807218" "695807218" 49.06 8.25 "nat" NA "DE" 50 101 177 24 779 83 52 17 244 157 244 177 83 34 5952 235 -8 243 177 59 3.7105374430198 -1.36493555210684 0.877546381805455
"695807219" "695807219" 49.06 8.42 "nat" NA "DE" 342 77 158 -2 630 81 35 25 217 123 217 123 81 32 6261 218 -35 253 158 5 2.96988928209392 -0.0856036996277539 -0.0500088497892564
"695807220" "695807220" 48.96 8.42 "nat" NA "DE" 284 80 162 -4 540 69 28 27 187 94 187 94 86 33 6463 222 -37 259 162 6 2.17846137464131 0.227511355672666 0.398139834598272
"695807221" "695807221" 48.86 9.25 "nat" NA "DE" 343 83 160 4 685 70 44 14 203 139 203 170 80 32 6095 217 -29 246 160 41 3.38210545806153 -0.325056600462191 0.157976386683182
"695807222" "695807222" 48.76 9.08 "nat" NA "DE" 87 98 180 14 576 64 35 20 185 109 185 123 86 32 6452 243 -19 262 180 58 2.30323501214587 -0.376272507983491 1.44125126460126
"695807223" "695807223" 48.76 9.25 "nat" NA "DE" 302 89 173 3 655 76 41 18 205 135 205 146 86 32 6639 235 -30 265 173 15 2.87902894689841 -0.121961914270884 0.561588619307045
"695807224" "695807224" 48.66 8.92 "nat" NA "DE" 90 101 183 17 624 71 40 19 201 123 201 134 87 33 6465 247 -16 263 183 29 2.60796042179675 -0.536537218498756 1.38450897386151
"695807225" "695807225" 48.66 9.08 "nat" NA "DE" 108 101 183 17 644 74 41 20 209 127 209 137 87 33 6476 246 -16 262 183 29 2.70437177011719 -0.610447165669542 1.29331144744446
"695807226" "695807226" 48.56 7.75 "nat" NA "DE" 113 99 181 16 634 70 40 18 200 127 200 139 87 33 6405 243 -18 261 181 28 2.6982199567126 -0.507463445746302 1.25378435101797
"695807227" "695807227" 48.56 10.75 "nat" NA "DE" 96 101 183 18 642 73 41 19 205 128 205 139 87 33 6449 246 -16 262 183 30 2.70645182117381 -0.606110186314211 1.3242367146181
"695807228" "695807228" 48.46 9.25 "nat" NA "DE" 97 102 185 18 651 76 42 20 212 129 212 139 86 32 6485 247 -15 262 185 31 2.79316889303741 -0.646911415917673 1.34749043535751
"695807229" "695807229" 52.56 14.08 "nat" NA "DE" 326 89 175 3 652 76 39 22 219 129 219 136 90 33 6699 239 -33 272 175 14 2.72214519115107 -0.177479377039375 0.580861316180237
"695807230" "695807230" 52.46 13.25 "nat" NA "DE" 114 100 182 17 650 73 41 18 205 131 205 143 87 33 6417 246 -17 263 182 29 2.84859129807212 -0.633114693026816 1.29424783964146
"695807231" "695807231" 52.46 13.42 "nat" NA "DE" 218 94 174 12 695 75 44 16 213 142 213 159 87 33 6362 237 -24 261 174 52 3.11097125482459 -0.618939281154735 0.777264784469544
"695807232" "695807232" 52.16 9.92 "nat" NA "DE" 213 96 177 13 705 77 45 16 216 145 216 158 88 33 6402 241 -22 263 177 24 3.17132092430291 -0.597236181427736 0.844379093427514
"695807233" "695807233" 52.16 11.58 "nat" NA "DE" 110 104 187 19 693 82 44 20 222 137 222 147 87 32 6516 251 -15 266 187 32 2.98909326877826 -0.828030014941599 1.33422362755707
"695807234" "695807234" 51.76 11.42 "nat" NA "DE" 144 100 182 17 687 77 43 18 213 137 213 149 88 33 6451 247 -18 265 182 29 2.93705039264184 -0.692288514504183 1.16124793388006
"695807235" "695807235" 51.76 11.58 "nat" NA "DE" 102 104 187 19 695 80 43 19 216 138 216 149 88 32 6547 252 -15 267 187 32 2.92411004124574 -0.784076425024939 1.36385810041408
"695807236" "695807236" 51.76 11.75 "nat" NA "DE" 121 104 187 19 722 83 45 18 224 145 224 157 88 32 6563 253 -15 268 187 32 3.06940428247047 -0.843764772486784 1.26962255198288
"695807237" "695807237" 51.66 6.58 "nat" NA "DE" 116 104 187 20 729 85 45 19 228 146 227 158 88 32 6526 253 -15 268 171 33 3.05196363924956 -0.915547088909406 1.19593967396384
"695807238" "695807238" 51.66 11.75 "nat" NA "DE" 214 96 175 12 655 86 37 29 230 113 230 119 88 33 6365 237 -24 261 175 25 2.6463569278069 -0.699906287382111 0.790026934223208
"695807239" "695807239" 51.66 12.25 "nat" NA "DE" 460 87 168 5 771 97 46 25 263 142 263 151 87 33 6378 229 -31 260 168 17 3.38929031369609 -0.712145355241227 -0.092039369179
"695807240" "695807240" 51.56 11.25 "nat" NA "DE" 228 93 172 9 661 88 36 30 235 111 235 118 88 33 6325 233 -27 260 172 23 2.67030667019507 -0.6646180984987 0.587543050915746
"695807241" "695807241" 51.46 6.92 "nat" NA "DE" 462 87 168 4 804 98 50 23 267 153 267 163 88 33 6378 231 -33 264 168 16 3.5730005504767 -0.714270847740036 -0.200489541479355
"695807242" "695807242" 51.46 10.42 "nat" NA "DE" 437 87 168 4 767 97 45 27 263 138 263 147 87 33 6385 230 -32 262 168 16 3.29032291519767 -0.697398992922922 -0.0877558312134675
"695807243" "695807243" 51.46 12.42 "nat" NA "DE" 142 102 184 18 652 80 37 26 219 114 217 118 87 32 6451 249 -16 265 168 32 2.50643356557358 -0.754286594614648 1.29867299014932
"695807244" "695807244" 51.46 12.75 "nat" NA "DE" 475 83 167 -6 797 104 46 30 291 142 291 149 85 31 6723 228 -40 268 167 8 3.51041503192768 -0.489028678000725 -0.478835910129645
"695807245" "695807245" 51.36 10.58 "nat" NA "DE" 509 84 165 0 808 102 47 27 282 144 282 153 86 32 6449 228 -36 264 165 13 3.53544912097126 -0.653607669604456 -0.42002710879793
"695807246" "695807246" 51.36 12.25 "nat" NA "DE" 81 88 177 -7 555 65 32 23 187 105 187 116 79 28 7129 236 -41 277 177 4 2.48975435915191 0.516208622698202 0.948436486343918
"695807247" "695807247" 51.36 12.42 "nat" NA "DE" 46 91 178 1 577 70 35 21 188 113 188 129 82 30 6909 239 -33 272 178 42 2.50481811497257 0.0507918934434987 1.06783506348786
"695807248" "695807248" 51.26 7.08 "nat" NA "DE" 51 90 177 0 566 70 33 22 186 109 186 126 81 29 6931 238 -34 272 177 41 2.45877018842288 0.121556031533194 1.05398684711331
"695807249" "695807249" 51.26 10.42 "nat" NA "DE" 76 88 165 9 673 76 42 19 216 136 216 149 83 33 6094 223 -22 245 165 17 3.39236973418242 -0.572141485192262 0.500663485333721
"695807250" "695807250" 51.26 11.92 "nat" NA "DE" 56 90 174 7 500 60 31 22 166 100 166 102 80 31 6497 231 -24 255 174 16 2.41456163498248 0.0705083321069927 1.30140883852027
"695807251" "695807251" 51.26 12.42 "nat" NA "DE" 140 87 170 6 519 66 30 25 179 98 179 98 80 31 6398 228 -25 253 170 6 2.46717625742058 0.009062131005454 1.02201278077008
"695807252" "695807252" 51.26 14.42 "nat" NA "DE" 137 87 170 5 512 65 30 26 178 96 178 97 80 31 6441 228 -25 253 170 14 2.40700080482169 0.0153708077097101 1.03594052544485
"695807253" "695807253" 51.16 10.92 "nat" NA "DE" 76 91 175 8 483 61 28 27 171 88 171 89 81 31 6494 233 -22 255 175 17 2.1638326728501 0.00220834132337724 1.37813659730718
"695807254" "695807254" 51.16 14.42 "nat" NA "DE" 17 100 172 25 776 78 46 14 223 159 223 185 77 33 5709 227 -5 232 172 59 3.86986747962343 -1.41015182375701 0.928076524774294
"695807255" "695807255" 51.16 14.92 "nat" NA "DE" 107 89 173 7 493 63 28 28 176 89 176 90 81 32 6460 231 -22 253 173 16 2.17767151164115 -0.0530601004378472 1.22452861630429
"695807256" "695807256" 51.06 11.08 "nat" NA "DE" 89 91 176 6 504 61 29 25 175 92 175 97 81 31 6605 234 -24 258 176 15 2.2297596335481 0.0571047182668262 1.3176126341691
"695807257" "695807257" 51.06 11.58 "nat" NA "DE" 315 78 159 -2 606 75 35 23 204 119 204 119 79 31 6318 217 -34 251 159 5 3.02558236002777 0.0320747369897644 0.154588696300213
"695807258" "695807258" 50.96 6.75 "nat" NA "DE" 90 98 173 23 844 86 52 13 239 176 239 207 76 32 5837 227 -7 234 173 57 4.26625001949291 -1.46924553475331 0.630920446108447
"695807259" "695807259" 50.96 10.92 "nat" NA "DE" 505 67 146 -13 903 95 63 13 266 197 266 220 79 32 6212 200 -45 245 146 21 4.93034853454311 -0.397543641917031 -1.49007181865954
"695807260" "695807260" 50.96 11.08 "nat" NA "DE" 119 89 174 4 523 62 30 24 180 96 180 101 81 31 6642 233 -27 260 174 13 2.32031380294413 0.115310673193258 1.145417686015
"695807261" "695807261" 50.86 6.58 "nat" NA "DE" 128 89 174 3 551 65 31 25 190 100 190 107 80 30 6689 233 -29 262 174 12 2.45425542039758 0.0945900897777858 1.03408846849889
"695807262" "695807262" 50.86 10.92 "nat" NA "DE" 450 70 150 -10 782 86 52 15 239 166 239 177 80 32 6282 205 -42 247 150 -2 4.20784892059102 -0.0956397945955376 -0.905213124127148
"695807263" "695807263" 50.86 12.92 "nat" NA "DE" 98 91 176 7 503 60 28 25 174 91 174 95 82 31 6609 235 -24 259 176 16 2.15865677608883 0.0671538444223191 1.34137364664498
"695807264" "695807264" 50.76 6.08 "nat" NA "DE" 116 90 174 4 520 61 30 24 179 96 179 100 81 31 6638 233 -27 260 174 13 2.30768007424427 0.123168422323414 1.17297028653014
"695807265" "695807265" 49.86 8.58 "nat" NA "DE" 214 92 166 17 904 90 59 13 260 189 260 225 76 32 5833 221 -13 234 166 50 4.67270433526838 -1.41054241491262 0.016046153701204
"695807266" "695807266" 49.76 9.42 "nat" NA "DE" 281 79 159 -3 660 78 42 19 213 130 213 139 84 33 6301 216 -36 252 159 6 3.23362879716941 -0.0776283864186126 -0.0474235597618176
"695807267" "695807267" 49.56 8.42 "nat" NA "DE" 131 88 171 7 515 66 29 29 185 92 185 94 82 32 6408 231 -23 254 171 16 2.21044267426179 -0.101346301338735 1.05332612239911
"695807268" "695807268" 49.46 8.42 "nat" NA "DE" 104 90 175 4 517 61 29 25 179 94 179 98 82 31 6664 234 -27 261 175 13 2.19406983131972 0.139719275059134 1.19133984096932
"695807269" "695807269" 49.46 8.58 "nat" NA "DE" 151 87 174 -4 586 72 32 26 204 105 204 115 78 29 6918 232 -36 268 174 7 2.5614284371866 0.223002125702025 0.734225324233474
"695807270" "695807270" 49.46 11.08 "nat" NA "DE" 187 85 166 2 516 68 26 29 183 87 183 87 84 32 6398 225 -32 257 166 11 2.1002857510563 0.0793450646467414 0.768515799533565
"695807271" "695807271" 49.36 8.25 "nat" NA "DE" 202 84 171 -6 594 73 32 27 208 105 208 115 78 29 6892 229 -38 267 171 4 2.60144045132938 0.260420989608861 0.536835326799647
"695807272" "695807272" 49.06 8.25 "nat" NA "DE" 215 84 170 -6 629 72 35 24 212 115 212 131 80 29 6874 229 -40 269 170 3 2.78303997145914 0.255965612463704 0.412656012174894
"695807273" "695807273" 49.06 8.42 "nat" NA "DE" 160 86 168 4 494 68 23 33 182 78 182 78 85 32 6409 229 -31 260 168 4 1.84115428625584 0.0658063919745759 0.902440059372133
"695807274" "695807274" 48.56 7.75 "nat" NA "DE" 167 86 167 7 548 75 29 30 199 98 199 98 83 32 6267 229 -27 256 167 15 2.31114340144833 -0.206427643515627 0.736374135467026
"70463067" "70463067" 47.83528 -120.70278 "inv" 1988 "US" 92 99 174 23 804 84 54 14 242 166 242 189 81 33 5875 231 -8 239 174 57 3.96507839387732 -1.33427322059173 0.702001314938026
"70463069" "70463069" 46.96004 -119.98611 "inv" 1952 "US" 292 79 161 -4 536 68 27 28 186 91 186 91 85 33 6425 221 -36 257 161 -4 2.11952507140515 0.272130747613368 0.359597347423881
"70463074" "70463074" 48.5575 -119.74861 "inv" 1989 "US" 242 82 165 0 522 70 25 31 188 86 188 86 85 32 6428 225 -36 261 165 0 2.01814474129308 0.171865314455184 0.582118843814479
"70463077" "70463077" 47.65417 -117.45556 "inv" 1992 "US" 105 99 172 24 802 82 53 14 239 167 239 188 79 33 5789 227 -6 233 172 57 4.0288677957045 -1.3718147782555 0.693182508755875
"70463083" "70463083" 48.76667 -121.13333 "inv" 1975 "US" 284 80 162 -4 540 69 28 27 187 94 187 94 86 33 6463 222 -37 259 162 6 2.17327165252983 0.229869654105554 0.396122288765213
"70463085" "70463085" 46.63333 -120.51667 "inv" 1992 "US" 289 80 165 -7 601 75 34 26 212 109 212 116 78 30 6702 222 -38 260 165 2 2.71329430917521 0.25331117383913 0.213663317968383
"70463220" "70463220" 48.76333 -119.40833 "inv" 2002 "US" 182 98 169 26 865 85 58 11 249 188 249 202 74 33 5629 221 -2 223 169 55 4.62644256552373 -1.57865305042234 0.473347441892847
"70463325" "70463325" 46.15833 -117.81028 "inv" 2004 "US" 105 98 182 12 626 70 39 19 200 123 200 134 89 33 6597 246 -23 269 182 25 2.4529216937736 -0.303085145209275 1.19286489291601
"70463951" "70463951" 47.58926 -120.20722 "inv" 1950 "US" 372 89 172 3 730 83 47 17 227 151 227 163 87 32 6593 233 -32 265 172 14 3.25732095238541 -0.279055836961532 0.233222515123279
"70463954" "70463954" 43.66583 -118.59 "inv" 2003 "US" 90 101 183 17 624 71 40 19 201 123 201 134 87 33 6465 247 -16 263 183 29 2.47389765617604 -0.475616806330069 1.33239100524262
"70463956" "70463956" 46.69211 -120.65398 "inv" 1990 "US" 96 101 183 18 642 73 41 19 205 128 205 139 87 33 6449 246 -16 262 183 30 2.65631045648754 -0.583325093158437 1.30474385946829
"725174669" "725174669" 63.1326 21.54034 "nat" 1947 "FI" 97 102 185 18 651 76 42 20 212 129 212 139 86 32 6485 247 -15 262 185 31 3.18703801139869 -0.825892275517222 1.50061019426789
"725174670" "725174670" 63.1326 21.54034 "nat" 1947 "FI" 326 89 175 3 652 76 39 22 219 129 219 136 90 33 6699 239 -33 272 175 14 3.00595451197945 -0.306447183440571 0.691194451620168
"725174671" "725174671" 60.88486 24.6948 "nat" 1959 "FI" 114 100 182 17 650 73 41 18 205 131 205 143 87 33 6417 246 -17 263 182 29 3.07474700193628 -0.735883710433811 1.38216767198568
"725174672" "725174672" 61.49327 23.71066 "nat" 1917 "FI" 102 104 187 19 695 80 43 19 216 138 216 149 88 32 6547 252 -15 267 187 32 3.18538851088795 -0.902805827538094 1.4654321878839
"725174673" "725174673" 61.49327 23.71066 "nat" 1917 "FI" 121 104 187 19 722 83 45 18 224 145 224 157 88 32 6563 253 -15 268 187 32 3.33068275211268 -0.962494174999938 1.3711966394527
"725174680" "725174680" 61.49327 23.71066 "nat" 1960 "FI" 142 102 184 18 652 80 37 26 219 114 217 118 87 32 6451 249 -16 265 168 32 2.77576519113283 -0.876675488825242 1.40337780616576
"725174969" "725174969" 61.49327 23.71066 "nat" 1960 "FI" 122 40 150 -65 636 81 32 30 223 101 206 127 76 23 8374 210 -110 320 135 -28 2.93381858128807 2.23202706840976 -1.59725685058021
"727817614" "727817614" 44.6922 -118.06294 "inv" 2009 "US" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 1.96041780248853 2.87799207598784 -1.9205454346205
"727819192" "727819192" 43.38222 28.45767 "nat" 2008 "BG" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 1.92525289186118 2.89397161243388 -1.93421607389217
"727819194" "727819194" 40.15677 22.54818 "nat" 2008 "GR" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 1.8386693860191 2.93331663741891 -1.96787610186114
"727819196" "727819196" 40.62162 23.07868 "nat" 2008 "GR" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 1.85114775111256 2.92764625503373 -1.96302503797815
"727819197" "727819197" 40.85102 25.79317 "nat" 2008 "GR" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 1.85730573100379 2.92484796371575 -1.96063107421617
"727819199" "727819199" 47.642 18.78257 "nat" 2008 "HU" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 2.03960180023549 2.84200951395747 -1.88976202439779
"727819201" "727819201" 44.11052 28.63703 "nat" 2008 "RO" 1247 61 160 -37 401 53 16 33 148 61 77 135 156 40 7649 281 -102 383 -29 156 -2.61059255865569 1.56983850730556 -1.18949837821303
"774372686" "774372686" 49.9775 6.96028 "nat" 1997 "DE" 492 131 224 39 490 58 24 25 159 81 92 140 100 32 7227 297 -8 305 55 220 -0.597204061599552 -1.21146504076468 2.94600849268289
"788621230" "788621230" 58.27884 12.27909 "nat" 2009 "SE" 176 106 200 3 573 69 33 23 182 107 178 121 91 29 7700 267 -40 307 185 20 1.84356549796853 0.258860690631671 1.78344768144197
"788630655" "788630655" 58.27884 12.27909 "nat" 2009 "SE" 5 119 213 23 424 45 28 13 118 89 110 100 70 25 7457 260 -20 280 85 28 1.72542379469555 0.25232732177264 2.95231282411969
"788689105" "788689105" 55.41965 12.84995 "nat" 1907 "SE" 253 130 221 39 612 77 25 30 217 88 100 194 105 34 7167 301 -5 306 56 217 -0.373012572653476 -2.00930200074227 2.50715581422893
"788689165" "788689165" 59.85815 17.63407 "nat" 1904 "SE" 16 137 195 79 1326 162 68 23 440 252 284 400 82 40 4502 244 40 204 113 176 5.157727757347 -6.10851178750394 0.310728850899361
"788689225" "788689225" 55.55699 14.34889 "nat" 1907 "SE" 154 95 170 18 650 67 40 16 196 127 196 157 80 33 5943 227 -13 240 170 55 3.23748285659203 -0.867399689221799 1.05393134651262
"788690359" "788690359" 62.448 17.35246 "nat" 1906 "SE" 38 145 235 58 534 71 14 38 207 68 83 179 97 33 6935 304 13 291 74 230 -0.599110793650785 -2.67495370446027 3.68216951885162
"788722930" "788722930" 55.41965 12.84995 "nat" 1907 "SE" 42 69 157 -16 764 85 41 25 249 129 208 172 67 26 6764 205 -49 254 77 12 3.73613862699254 -0.0400960327944492 -0.751278772042147
"811775877" "811775877" 34.2115 -117.07683 "inv" 1994 "US" 42 69 157 -16 764 85 41 25 249 129 208 172 67 26 6764 205 -49 254 77 12 3.16683016478585 0.218607463349124 -0.972601974128708
"833455563" "833455563" 49.18333 8.1 "nat" 1975 "DE" -1 82 162 8 556 61 30 21 175 100 166 120 61 26 6106 204 -22 226 155 29 3.24017588999146 -0.089384162589684 0.849915207422432
"833455579" "833455579" 49.46667 8.46667 "nat" 1973 "DE" 18 57 156 -36 551 70 27 32 198 85 187 113 70 24 7494 209 -74 283 143 -5 2.53320524113144 1.43199398273264 -0.525443076450919
"833536909" "833536909" 49.9749 8.04144 "nat" 1990 "DE" 14 79 160 7 569 62 32 20 175 101 162 132 54 24 6098 200 -20 220 155 24 3.56724324513609 -0.0728795365724402 0.76168956359513
"833536910" "833536910" 49.9749 8.29145 "nat" 1994 "DE" 49 32 142 -79 670 78 40 23 220 123 193 148 88 26 8467 202 -131 333 129 -30 2.78596016963794 2.78191105900206 -2.39331129388187
"833536911" "833536911" 51.32496 12.29157 "nat" 2003 "DE" -1 82 162 8 556 61 30 21 175 100 166 120 61 26 6106 204 -22 226 155 29 3.29766549101351 -0.115508419936315 0.872264748013414
"852031079" "852031079" 58.3015 12.3074 "nat" 2009 "SE" 1894 94 175 23 748 134 3 79 386 35 55 379 158 48 6119 276 -51 327 29 149 -3.18009566133163 -3.54249842189722 -1.78982813066812
"852306577" "852306577" 58.2989 12.3061 "nat" 2009 "SE" 181 98 179 14 692 76 44 17 213 141 213 154 88 33 6409 243 -21 264 179 26 3.22376962287234 -0.693410112431041 1.05091108921093
"852311815" "852311815" 58.3016 12.3079 "nat" 2009 "SE" 96 102 184 18 644 74 41 19 208 128 208 139 86 32 6456 247 -15 262 184 31 3.02296804330916 -0.733085586510585 1.47207545527078
"852324546" "852324546" 58.3015 12.3074 "nat" 2009 "SE" 92 96 177 14 551 58 34 18 172 106 172 120 85 32 6317 239 -19 258 177 56 2.55603798839458 -0.386226596481679 1.55688763966614
"852325946" "852325946" 58.3015 12.3074 "nat" 2009 "SE" 142 96 177 12 574 63 34 20 182 106 182 125 83 32 6415 238 -20 258 177 55 2.5935353328925 -0.446719806043935 1.41136219861813
"855620108" "855620108" 58.6307 16.3336 "nat" 1954 "SE" 122 89 174 5 514 61 29 25 177 94 177 98 81 31 6597 233 -26 259 174 14 2.46346690723411 0.00287629424763397 1.26968206202384
"859763858" "859763858" 58.2993 12.3058 "nat" 2013 "SE" 42 68 157 -17 759 84 40 24 248 128 207 169 67 26 6790 205 -49 254 76 12 3.7863202806486 -0.0185460224831492 -0.716701324639167
"888950829" "888950829" 49.59264 -119.67031 "inv" 1980 "CA" 45 68 157 -17 762 85 40 25 249 128 207 171 67 26 6776 205 -49 254 76 12 3.54141129790656 0.0528085547991308 -0.830304150589039
"890523727" "890523727" 58.6314 16.3353 "nat" 1954 "SE" 42 68 157 -17 759 84 40 24 248 128 207 169 67 26 6790 205 -49 254 76 12 3.79523512424877 -0.0225970797922157 -0.713235608138061
"895225083" "895225083" 39.39319 -1.83837 "nat" 2011 "ES" 42 68 157 -17 759 84 40 24 248 128 207 169 67 26 6790 205 -49 254 76 12 3.2788074419328 0.212076486103171 -0.914000985580869
"895314727" "895314727" 40.9333 25.92 "nat" 1994 "GR" 42 68 157 -17 759 84 40 24 248 128 207 169 67 26 6790 205 -49 254 76 12 3.32014992846412 0.193289753576021 -0.897928764441093
"918835864" "918835864" 50 -119 "inv" 1952 "CA" 45 68 157 -17 762 85 40 25 249 128 207 171 67 26 6776 205 -49 254 76 12 3.55234640988778 0.047839453006233 -0.826053038653204
"918835897" "918835897" 49.43333 -119.65 "inv" 1979 "CA" 599 76 179 -27 299 33 17 22 90 56 89 78 116 33 8006 273 -76 349 158 31 -0.609863969641065 2.21193637140652 1.03783376820794
"918836025" "918836025" 50.66667 -120.31667 "inv" 1971 "CA" 765 134 219 58 424 50 13 30 138 66 71 94 119 39 6336 307 4 303 116 219 -1.55307671991986 -1.66475536679582 3.42684870939719
"918836170" "918836170" 49.03333 -118.43333 "inv" 1940 "CA" 114 140 229 56 586 88 14 44 234 67 68 218 99 33 6826 303 10 293 72 227 -1.08101563126679 -2.87405105314441 2.95735452370111
"918836212" "918836212" 50 -119 "inv" 1947 "CA" 527 80 184 -29 310 34 17 23 96 57 88 87 119 32 8281 282 -81 363 -21 36 -1.14042464996629 2.21488057895483 0.647515205857827
"918836676" "918836676" 49.03333 -118.43333 "inv" 1951 "CA" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 0.892628567169715 3.05555337130095 -3.03444147315848
"918837486" "918837486" 50.23333 -121.56667 "inv" 1972 "CA" 1185 43 145 -60 311 35 17 22 92 60 92 82 116 33 7966 237 -112 349 145 -2 -0.239659512257112 3.27422413154119 -1.00736097420818
"918837488" "918837488" 50.23333 -121.56667 "inv" 1972 "CA" 2043 3 99 -85 838 106 41 29 305 138 160 282 100 30 7372 190 -135 325 -79 98 1.63103245271154 1.55160694559278 -5.81791083927202
"918837536" "918837536" 50 -119 "inv" 1947 "CA" 365 85 195 -28 306 34 13 27 96 48 96 85 113 30 8616 283 -83 366 195 39 -0.832612406795146 2.28735634314482 1.60381250626192
"918837562" "918837562" 49.5 -119.58333 "inv" 1939 "CA" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.16455213632707 1.42470174205523 0.049342420710448
"918837610" "918837610" 49.03333 -118.43333 "inv" 1939 "CA" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 0.892628567169715 3.05555337130095 -3.03444147315848
"918837808" "918837808" 49.51583 -119.57361 "inv" 1939 "CA" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.16412719813318 1.42450864287666 0.0495076188200913
"918838168" "918838168" 49.81667 -119.48333 "inv" 1951 "CA" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -0.937501983911128 -0.100246130713942 0.36173906794707
"918838213" "918838213" 50 -119 "inv" 1944 "CA" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -0.932580700330224 -0.102482446090247 0.363652256161909
"918838836" "918838836" 50.28333 -122.78333 "inv" 1981 "CA" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 0.926183383490721 3.04030548922828 -3.0213967708809
"918839030" "918839030" 49 -119 "inv" 1949 "CA" 390 88 191 -13 305 34 17 20 90 62 87 81 114 33 7883 283 -56 339 170 44 -0.521302077197983 1.67028981069333 1.82223348726588
"918839116" "918839116" 49.6 -114.43333 "inv" 1977 "CA" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.16186775102139 1.42348191148942 0.0503859968926541
"918839129" "918839129" 50 -121 "inv" 1952 "CA" 442 86 189 -16 305 34 17 21 91 60 89 80 115 33 7932 282 -61 343 167 41 -0.556695558101981 1.77805284680954 1.66844041519287
"918839141" "918839141" 50 -121 "inv" 1952 "CA" 381 82 186 -23 343 37 20 19 101 66 99 89 120 34 8067 280 -71 351 165 38 -0.454782058576221 1.92932982601417 1.30434042320309
"918839143" "918839143" 50 -121 "inv" 1952 "CA" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 0.918577714604137 3.0437616351704 -3.02435353527795
"918839147" "918839147" 50.23333 -121.56667 "inv" 1952 "CA" 894 49 141 -42 878 131 37 46 377 124 124 338 98 30 7221 225 -98 323 -36 141 1.00770544801721 -0.796733315846012 -3.64121128371045
"918839170" "918839170" 49 -121 "inv" 1977 "CA" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 -0.314873423166841 2.86769396572821 -0.919772453474369
"918839974" "918839974" 50 -121 "inv" 1952 "CA" 1287 32 133 -71 648 78 41 18 198 145 175 161 132 34 8005 231 -150 381 73 93 0.87119335090577 2.64217265853787 -3.18275382164651
"918839980" "918839980" 49.03333 -118.43333 "inv" 1952 "CA" 901 55 155 -47 466 63 27 32 179 87 92 164 107 32 7823 237 -94 331 -39 54 -0.0394289893650828 1.63436876566772 -1.60185930475149
"918840584" "918840584" 49 -119 "inv" 1950 "CA" 901 55 155 -47 466 63 27 32 179 87 92 164 107 32 7823 237 -94 331 -39 54 -0.0403236949874661 1.63477533519531 -1.60220712869302
