"Pop" "Origin" "Latitude" "Longitude" "Row" "Column" "Trt" "Mom" "tagged" "Bolt.date" "BoltedatH" "MaxBoltHtH" "Rose.AreaH.m2" "CrownDiam.mm" "Shoot.mass.gH" "bolt.bin" "time" "m.date" "lfl" "lfw" "lfc" "rd" "alt" "PC1" "PC2" "PC3"
"473" "RO005" "nat" 45.4978611111111 27.9118055555556 15 "T" "drought" 29 "UA008-7" NA "No" NA 0.1350845 35.7 NA 0 1 17 5.5 1.6 6 NA 81 -0.00647267464561354 -1.24777471502329 2.42855846128788
"474" "RO005" "nat" 45.4978611111111 27.9118055555556 17 "R" "control" 18 "RO005-5" NA "No" NA 0.2418955 27.3 72 0 1 13 6.1 1.3 9 NA 81 -0.00647267464561354 -1.24777471502329 2.42855846128788
"475" "RO005" "nat" 45.4978611111111 27.9118055555556 5 "E" "drought" 20 "UA008-6" NA "No" NA 0.173175188 32.2 70 0 1 13 4.3 0.9 5 NA 81 -0.00647267464561354 -1.24777471502329 2.42855846128788
"476" "RO005" "nat" 45.4978611111111 27.9118055555556 13 "P" "control" 29 "RO005-2" NA "No" NA 0.2287012 26.5 74 0 1 13 8.1 1.6 9 NA 81 -0.00647267464561354 -1.24777471502329 2.42855846128788
"477" "RO005" "nat" 45.4978611111111 27.9118055555556 18 "I" "control" 18 "RO005-1" NA "No" NA 0.1539335 37.4 54 0 1 17 6.2 2.2 16 NA 81 -0.00647267464561354 -1.24777471502329 2.42855846128788
"478" "RU008" "nat" 44.05 43.06000278 2 "O" "control" 1 "RU008-4" NA "No" NA 0.5937435 46 256 0 2 31 24 5.2 62 35.7 525 0.609922914896428 -2.49123738586752 1.31911824575759
"479" "RU008" "nat" 44.05 43.06000278 2 "S" "control" 1 "RU008-7" NA NA NA NA NA NA NA 2 32 15.4 4.4 41 31.4 525 0.609922914896428 -2.49123738586752 1.31911824575759
"480" "RU008" "nat" 44.05 43.06000278 2 "O" "control" 1 "RU008-4" NA "No" NA 0.5937435 46 256 0 3 117 43 7.7 NA 90 525 0.609922914896428 -2.49123738586752 1.31911824575759
"481" "RU008" "nat" 44.05 43.06000278 2 "S" "control" 1 "RU008-7" NA NA NA NA NA NA NA 3 NA NA NA NA NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"482" "RU008" "nat" 44.05 43.06000278 6 "I" "control" 2 "RU008-8" NA "No" NA 0.47656555 30.4 146 0 3 117 40 5 NA 82 525 0.609922914896428 -2.49123738586752 1.31911824575759
"483" "RU008" "nat" 44.05 43.06000278 6 "R" "control" 3 "UA007-5" NA "No" NA 0.231685625 45.9 94 0 3 117 32 12 NA 59 525 0.609922914896428 -2.49123738586752 1.31911824575759
"484" "RU008" "nat" 44.05 43.06000278 16 "P" "drought" 2 "RU008-9" 60 "Yes" 13.5 0.066756875 8.8 14 1 3 61 19 4 67 34 525 0.609922914896428 -2.49123738586752 1.31911824575759
"485" "RU008" "nat" 44.05 43.06000278 2 "S" "control" 1 "RU008-7" NA NA NA NA NA NA NA 1 17 6.8 1.9 14 NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"486" "RU008" "nat" 44.05 43.06000278 6 "I" "control" 2 "RU008-8" NA "No" NA 0.47656555 30.4 146 0 1 13 9.3 2.1 9 NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"487" "RU008" "nat" 44.05 43.06000278 6 "R" "control" 3 "UA007-5" NA "No" NA 0.231685625 45.9 94 0 1 17 7.9 2.9 12 NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"488" "RU008" "nat" 44.05 43.06000278 9 "P" "control" 7 "RU008-5" 50 "Yes" 13 0.21205125 12.6 20 1 1 13 5.1 1.7 9 NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"489" "RU008" "nat" 44.05 43.06000278 12 "H" "drought" 3 "RU008-2" 71 "Yes" 39.5 0.2506917 21.5 54 1 1 17 7.1 1.6 9 NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"490" "RU008" "nat" 44.05 43.06000278 13 "L" "control" 3 "RU008-6" 42 "Yes" 10 0.32137545 14.15 24 1 1 13 8.5 3.2 12 NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"491" "RU008" "nat" 44.05 43.06000278 15 "B" "drought" 7 "RU008-1" 42 "Yes" 9.5 0.169798075 13.06 10.2 1 1 17 5.3 1.5 14 NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"492" "RU008" "nat" 44.05 43.06000278 16 "P" "drought" 2 "RU008-9" 60 "Yes" 13.5 0.066756875 8.8 14 1 1 13 8.6 1.9 15 NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"493" "RU008" "nat" 44.05 43.06000278 13 "L" "control" 3 "RU008-6" 42 "Yes" 10 0.32137545 14.15 24 1 2 31 22.8 5.8 31 43.2 525 0.609922914896428 -2.49123738586752 1.31911824575759
"494" "RU008" "nat" 44.05 43.06000278 15 "B" "drought" 7 "RU008-1" 42 "Yes" 9.5 0.169798075 13.06 10.2 1 2 32 19 4.9 40 34.8 525 0.609922914896428 -2.49123738586752 1.31911824575759
"495" "RU008" "nat" 44.05 43.06000278 16 "P" "drought" 2 "RU008-9" 60 "Yes" 13.5 0.066756875 8.8 14 1 2 31 17.2 4.3 44 33.1 525 0.609922914896428 -2.49123738586752 1.31911824575759
"496" "RU008" "nat" 44.05 43.06000278 13 "L" "control" 3 "RU008-6" 42 "Yes" 10 0.32137545 14.15 24 1 3 46 32 8 46 66 525 0.609922914896428 -2.49123738586752 1.31911824575759
"497" "RU008" "nat" 44.05 43.06000278 15 "B" "drought" 7 "RU008-1" 42 "Yes" 9.5 0.169798075 13.06 10.2 1 3 46 24 5 41 47 525 0.609922914896428 -2.49123738586752 1.31911824575759
"498" "RU008" "nat" 44.05 43.06000278 2 "O" "control" 1 "RU008-4" NA "No" NA 0.5937435 46 256 0 1 13 9.1 2.2 14 NA 525 0.609922914896428 -2.49123738586752 1.31911824575759
"499" "RU008" "nat" 44.05 43.06000278 6 "R" "control" 3 "UA007-5" NA "No" NA 0.231685625 45.9 94 0 2 32 13 5.2 25 24.7 525 0.609922914896428 -2.49123738586752 1.31911824575759
"500" "RU008" "nat" 44.05 43.06000278 9 "P" "control" 7 "RU008-5" 50 "Yes" 13 0.21205125 12.6 20 1 2 31 14.5 4.8 15 26.9 525 0.609922914896428 -2.49123738586752 1.31911824575759
"501" "RU008" "nat" 44.05 43.06000278 12 "H" "drought" 3 "RU008-2" 71 "Yes" 39.5 0.2506917 21.5 54 1 2 32 20.1 4.5 24 39.4 525 0.609922914896428 -2.49123738586752 1.31911824575759
"502" "RU008" "nat" 44.05 43.06000278 6 "I" "control" 2 "RU008-8" NA "No" NA 0.47656555 30.4 146 0 2 31 20.2 5.6 29 41.2 525 0.609922914896428 -2.49123738586752 1.31911824575759
"503" "RU008" "nat" 44.05 43.06000278 9 "P" "control" 7 "RU008-5" 50 "Yes" 13 0.21205125 12.6 20 1 3 50 30 7 35 54 525 0.609922914896428 -2.49123738586752 1.31911824575759
"504" "RU008" "nat" 44.05 43.06000278 12 "H" "drought" 3 "RU008-2" 71 "Yes" 39.5 0.2506917 21.5 54 1 3 71 29 7 155 57 525 0.609922914896428 -2.49123738586752 1.31911824575759
"505" "TR001" "nat" 41.7511111111111 27.2477777777778 18 "O" "control" 25 "US022-3" 35 "Yes" 32 0.0961299 10.97 7 1 3 42 20 3.5 13 36 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"506" "TR001" "nat" 41.7511111111111 27.2477777777778 13 "M" "control" 18 "TR001-4" 60 "Yes" 31 0.2356125 23.78 44 1 3 61 30 5 92 60 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"507" "TR001" "nat" 41.7511111111111 27.2477777777778 17 "O" "control" 20 "US022-2" 42 "Yes" 25 0.1960296 12.44 14 1 3 46 26 7 63 52 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"508" "TR001" "nat" 41.7511111111111 27.2477777777778 18 "H" "control" 17 "TR001-6" 39 "Yes" 18 0.100528 8.76 14 1 3 42 20.5 4 47 40 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"509" "TR001" "nat" 41.7511111111111 27.2477777777778 16 "F" "drought" 20 "US022-6" 71 "Yes" 31 0.2368691 16.5 38 1 3 71 29 4 165 58 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"510" "TR001" "nat" 41.7511111111111 27.2477777777778 16 "J" "drought" 22 "TR001-5" 39 "Yes" 21 0.070605213 6.36 4.5 1 3 42 17.5 4 15 31 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"511" "TR001" "nat" 41.7511111111111 27.2477777777778 16 "K" "drought" 22 "US020-7" 39 "Yes" 15 0.058903125 5.64 4 1 3 42 17 5.5 10 30 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"512" "TR001" "nat" 41.7511111111111 27.2477777777778 8 "G" "control" 17 "TR001-3" 39 "Yes" 26.5 0.226777031 10.87 8 1 2 31 22 4.2 23 42.6 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"513" "TR001" "nat" 41.7511111111111 27.2477777777778 8 "J" "control" 22 "US020-2" 39 "Yes" 28.5 0.11592135 10.07 8 1 2 32 16.4 5.2 28 30.2 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"514" "TR001" "nat" 41.7511111111111 27.2477777777778 10 "C" "control" 25 "US022-4" 35 "Yes" 28 0.065735888 7.08 6 1 2 31 15.1 4.2 17 31 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"515" "TR001" "nat" 41.7511111111111 27.2477777777778 10 "E" "control" 18 "US022-8" 42 "Yes" 8 0.10147045 7 3.9 1 2 32 14.6 3.6 14 28.4 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"516" "TR001" "nat" 41.7511111111111 27.2477777777778 10 "I" "control" 22 "TR001-9" 42 "Yes" 9 0.27802275 10.04 12 1 2 31 21.2 7.1 15 43.2 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"517" "TR001" "nat" 41.7511111111111 27.2477777777778 13 "M" "control" 18 "TR001-4" 60 "Yes" 31 0.2356125 23.78 44 1 2 32 18.8 4.9 32 34.6 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"518" "TR001" "nat" 41.7511111111111 27.2477777777778 13 "O" "control" 18 "US022-1" 39 "Yes" 24 0.14859295 12.14 7.2 1 2 31 16.4 5.1 17 30.7 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"519" "TR001" "nat" 41.7511111111111 27.2477777777778 15 "R" "drought" 17 "US022-5" 39 "Yes" 31.5 0.1074393 10.07 8 1 2 32 18 4.9 38 36.9 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"520" "TR001" "nat" 41.7511111111111 27.2477777777778 13 "O" "control" 18 "US022-1" 39 "Yes" 24 0.14859295 12.14 7.2 1 3 42 21.5 6.5 25 44 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"521" "TR001" "nat" 41.7511111111111 27.2477777777778 15 "R" "drought" 17 "US022-5" 39 "Yes" 31.5 0.1074393 10.07 8 1 3 42 20 3.5 32 38 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"522" "TR001" "nat" 41.7511111111111 27.2477777777778 19 "E" "drought" 17 "US022-9" 42 "Yes" 19 0.090710813 6.48 4 1 1 13 3.7 0.8 6 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"523" "TR001" "nat" 41.7511111111111 27.2477777777778 19 "I" "drought" 20 "TR001-2" 39 "Yes" 23 0.0929884 7.44 8 1 1 17 8.6 1.5 9 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"524" "TR001" "nat" 41.7511111111111 27.2477777777778 5 "M" "drought" 18 "TR001-7" NA "No" NA 0.1734108 20 46 0 2 32 14.2 3.6 14 27.2 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"525" "TR001" "nat" 41.7511111111111 27.2477777777778 19 "E" "drought" 17 "US022-9" 42 "Yes" 19 0.090710813 6.48 4 1 2 31 13.2 3.4 56 24.5 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"526" "TR001" "nat" 41.7511111111111 27.2477777777778 19 "I" "drought" 20 "TR001-2" 39 "Yes" 23 0.0929884 7.44 8 1 2 32 17.6 4.4 19 32.2 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"527" "TR001" "nat" 41.7511111111111 27.2477777777778 5 "M" "drought" 18 "TR001-7" NA "No" NA 0.1734108 20 46 0 3 117 25 3.5 NA 48 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"528" "TR001" "nat" 41.7511111111111 27.2477777777778 8 "G" "control" 17 "TR001-3" 39 "Yes" 26.5 0.226777031 10.87 8 1 3 42 27.5 4.5 44 55 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"529" "TR001" "nat" 41.7511111111111 27.2477777777778 8 "J" "control" 22 "US020-2" 39 "Yes" 28.5 0.11592135 10.07 8 1 3 42 20.5 4.5 30 41 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"530" "TR001" "nat" 41.7511111111111 27.2477777777778 10 "C" "control" 25 "US022-4" 35 "Yes" 28 0.065735888 7.08 6 1 3 42 17 4 26 31 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"531" "TR001" "nat" 41.7511111111111 27.2477777777778 10 "E" "control" 18 "US022-8" 42 "Yes" 8 0.10147045 7 3.9 1 3 42 20.5 4 13 38 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"532" "TR001" "nat" 41.7511111111111 27.2477777777778 10 "I" "control" 22 "TR001-9" 42 "Yes" 9 0.27802275 10.04 12 1 3 46 30 8 22 60 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"533" "TR001" "nat" 41.7511111111111 27.2477777777778 2 "G" "control" 20 "TR001-8" 39 "Yes" 10 0.0929884 7.7 1.7 1 1 17 4.5 1 5 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"534" "TR001" "nat" 41.7511111111111 27.2477777777778 4 "R" "control" 20 "EDGE-46" 50 "Yes" 27 0.126131225 11.32 8 1 1 13 5.3 0.9 4 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"535" "TR001" "nat" 41.7511111111111 27.2477777777778 5 "M" "drought" 18 "TR001-7" NA "No" NA 0.1734108 20 46 0 1 17 5.5 1.5 8 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"536" "TR001" "nat" 41.7511111111111 27.2477777777778 8 "G" "control" 17 "TR001-3" 39 "Yes" 26.5 0.226777031 10.87 8 1 1 13 8.5 1.6 10 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"537" "TR001" "nat" 41.7511111111111 27.2477777777778 8 "J" "control" 22 "US020-2" 39 "Yes" 28.5 0.11592135 10.07 8 1 1 17 7.9 2.5 9 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"538" "TR001" "nat" 41.7511111111111 27.2477777777778 10 "C" "control" 25 "US022-4" 35 "Yes" 28 0.065735888 7.08 6 1 1 13 7.1 1.2 7 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"539" "TR001" "nat" 41.7511111111111 27.2477777777778 10 "E" "control" 18 "US022-8" 42 "Yes" 8 0.10147045 7 3.9 1 1 17 6.1 1.2 7 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"540" "TR001" "nat" 41.7511111111111 27.2477777777778 10 "I" "control" 22 "TR001-9" 42 "Yes" 9 0.27802275 10.04 12 1 1 13 9.8 2.5 8 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"541" "TR001" "nat" 41.7511111111111 27.2477777777778 13 "M" "control" 18 "TR001-4" 60 "Yes" 31 0.2356125 23.78 44 1 1 17 8.7 2.1 10 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"542" "TR001" "nat" 41.7511111111111 27.2477777777778 19 "E" "drought" 17 "US022-9" 42 "Yes" 19 0.090710813 6.48 4 1 3 42 16.5 3.5 49 35 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"543" "TR001" "nat" 41.7511111111111 27.2477777777778 19 "I" "drought" 20 "TR001-2" 39 "Yes" 23 0.0929884 7.44 8 1 3 42 18.5 3.5 17 37 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"544" "TR001" "nat" 41.7511111111111 27.2477777777778 16 "F" "drought" 20 "US022-6" 71 "Yes" 31 0.2368691 16.5 38 1 1 13 7.1 1.2 7 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"545" "TR001" "nat" 41.7511111111111 27.2477777777778 16 "J" "drought" 22 "TR001-5" 39 "Yes" 21 0.070605213 6.36 4.5 1 1 17 6.7 1.8 8 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"546" "TR001" "nat" 41.7511111111111 27.2477777777778 16 "K" "drought" 22 "US020-7" 39 "Yes" 15 0.058903125 5.64 4 1 1 13 6.3 1.1 5 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"547" "TR001" "nat" 41.7511111111111 27.2477777777778 17 "O" "control" 20 "US022-2" 42 "Yes" 25 0.1960296 12.44 14 1 1 17 7.2 1.3 8 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"548" "TR001" "nat" 41.7511111111111 27.2477777777778 18 "H" "control" 17 "TR001-6" 39 "Yes" 18 0.100528 8.76 14 1 1 13 8.4 2.3 14 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"549" "TR001" "nat" 41.7511111111111 27.2477777777778 18 "O" "control" 25 "US022-3" 35 "Yes" 32 0.0961299 10.97 7 1 1 17 9.2 2.2 8 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"550" "TR001" "nat" 41.7511111111111 27.2477777777778 2 "G" "control" 20 "TR001-8" 39 "Yes" 10 0.0929884 7.7 1.7 1 2 32 NA NA NA NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"551" "TR001" "nat" 41.7511111111111 27.2477777777778 4 "R" "control" 20 "EDGE-46" 50 "Yes" 27 0.126131225 11.32 8 1 2 31 15.2 3.2 12 26.8 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"552" "TR001" "nat" 41.7511111111111 27.2477777777778 18 "O" "control" 25 "US022-3" 35 "Yes" 32 0.0961299 10.97 7 1 2 32 19 5.3 16 36.2 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"553" "TR001" "nat" 41.7511111111111 27.2477777777778 2 "G" "control" 20 "TR001-8" 39 "Yes" 10 0.0929884 7.7 1.7 1 3 42 20 5 10 37 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"554" "TR001" "nat" 41.7511111111111 27.2477777777778 4 "R" "control" 20 "EDGE-46" 50 "Yes" 27 0.126131225 11.32 8 1 3 53 23 4 34 44 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"555" "TR001" "nat" 41.7511111111111 27.2477777777778 17 "O" "control" 20 "US022-2" 42 "Yes" 25 0.1960296 12.44 14 1 2 32 17.5 5.2 33 34.8 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"556" "TR001" "nat" 41.7511111111111 27.2477777777778 13 "O" "control" 18 "US022-1" 39 "Yes" 24 0.14859295 12.14 7.2 1 1 13 7.1 1.5 9 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"557" "TR001" "nat" 41.7511111111111 27.2477777777778 15 "R" "drought" 17 "US022-5" 39 "Yes" 31.5 0.1074393 10.07 8 1 1 17 7.2 1.4 10 NA 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"558" "TR001" "nat" 41.7511111111111 27.2477777777778 16 "K" "drought" 22 "US020-7" 39 "Yes" 15 0.058903125 5.64 4 1 2 31 15.5 4 9 28.7 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"559" "TR001" "nat" 41.7511111111111 27.2477777777778 16 "F" "drought" 20 "US022-6" 71 "Yes" 31 0.2368691 16.5 38 1 2 31 17.5 4.8 23 31.2 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"560" "TR001" "nat" 41.7511111111111 27.2477777777778 16 "J" "drought" 22 "TR001-5" 39 "Yes" 21 0.070605213 6.36 4.5 1 2 32 15.6 4.9 15 29.5 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"561" "TR001" "nat" 41.7511111111111 27.2477777777778 18 "H" "control" 17 "TR001-6" 39 "Yes" 18 0.100528 8.76 14 1 2 31 17.6 4.2 41 34.3 253 -0.499598107686338 2.10967471147952 -0.139616687709583
"562" "US001" "inv" 45.6152333333333 -120.787533333333 12 "I" "drought" 30 "US017-1" NA "No" NA 0.61353495 50 198 0 3 117 44 5 NA 93 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"563" "US001" "inv" 45.6152333333333 -120.787533333333 14 "J" "control" 29 "US001-6" NA "No" NA 0.2368691 31.9 74 0 3 117 28 9 NA 58 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"564" "US001" "inv" 45.6152333333333 -120.787533333333 14 "O" "control" 4 "RU008-3" NA "No" NA 0.087176625 21.2 22 0 3 117 21 3.5 NA 37 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"565" "US001" "inv" 45.6152333333333 -120.787533333333 8 "H" "control" 30 "US001-3" NA "No" NA 0.429364513 39.5 218 0 3 117 39 7 NA 77 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"566" "US001" "inv" 45.6152333333333 -120.787533333333 9 "O" "control" 9 "US001-1" NA "No" NA 0.417269738 48.3 166 0 3 117 33 6 NA 77 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"567" "US001" "inv" 45.6152333333333 -120.787533333333 10 "J" "control" 14 "US017-6" NA "No" NA 0.35781685 43.5 166 0 3 117 30 7 NA 68 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"568" "US001" "inv" 45.6152333333333 -120.787533333333 19 "G" "drought" 7 "US017-2" NA "No" NA 0.336925875 24.8 100 0 1 13 7.1 1.6 10 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"569" "US001" "inv" 45.6152333333333 -120.787533333333 13 "J" "control" 29 "US017-5" NA "No" NA 0.2682841 40.6 102 0 3 117 33 7 NA 61 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"570" "US001" "inv" 45.6152333333333 -120.787533333333 14 "I" "control" 9 "US017-3" NA "No" NA 0.380985413 38.3 126 0 3 117 33 7 NA 77 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"571" "US001" "inv" 45.6152333333333 -120.787533333333 5 "K" "drought" 30 "US001-2" NA "No" NA 0.282656463 30.7 108 0 2 31 23.5 6.2 16 47.7 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"572" "US001" "inv" 45.6152333333333 -120.787533333333 5 "S" "drought" 4 "US017-4" NA "No" NA 0.250534625 22.2 61 0 2 32 10.8 4.2 19 21.2 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"573" "US001" "inv" 45.6152333333333 -120.787533333333 6 "C" "control" 29 "US001-4" NA "No" NA 0.465648838 45.2 170 0 2 31 18.9 5.6 33 34.6 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"574" "US001" "inv" 45.6152333333333 -120.787533333333 6 "J" "control" 9 "US017-7" NA "No" NA 0.406431563 40.2 142 0 2 32 21.3 4.5 32 42 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"575" "US001" "inv" 45.6152333333333 -120.787533333333 8 "B" "control" 4 "US001-5" 42 "Yes" 5.5 0.16492875 9.23 14 1 2 31 15.9 4.9 49 29.4 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"576" "US001" "inv" 45.6152333333333 -120.787533333333 8 "H" "control" 30 "US001-3" NA "No" NA 0.429364513 39.5 218 0 2 32 24.2 6.5 28 48.2 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"577" "US001" "inv" 45.6152333333333 -120.787533333333 9 "O" "control" 9 "US001-1" NA "No" NA 0.417269738 48.3 166 0 2 31 17.1 4.2 30 33.7 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"578" "US001" "inv" 45.6152333333333 -120.787533333333 10 "J" "control" 14 "US017-6" NA "No" NA 0.35781685 43.5 166 0 2 32 12.7 4 16 23.2 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"579" "US001" "inv" 45.6152333333333 -120.787533333333 12 "I" "drought" 30 "US017-1" NA "No" NA 0.61353495 50 198 0 2 31 20.8 5.4 39 41.5 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"580" "US001" "inv" 45.6152333333333 -120.787533333333 13 "J" "control" 29 "US017-5" NA "No" NA 0.2682841 40.6 102 0 2 32 21.7 6.5 17 39.2 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"581" "US001" "inv" 45.6152333333333 -120.787533333333 14 "I" "control" 9 "US017-3" NA "No" NA 0.380985413 38.3 126 0 2 31 24.4 4.4 82 45.8 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"582" "US001" "inv" 45.6152333333333 -120.787533333333 4 "B" "drought" 7 "US001-9" NA "No" NA 0.0728828 15.6 22 0 2 31 7.5 1.6 22 13.6 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"583" "US001" "inv" 45.6152333333333 -120.787533333333 4 "J" "control" 30 "US017-8" NA "No" NA 0.188254388 21.9 56 0 2 32 11.8 2.9 19 21.5 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"584" "US001" "inv" 45.6152333333333 -120.787533333333 19 "G" "drought" 7 "US017-2" NA "No" NA 0.336925875 24.8 100 0 2 31 20.4 4.8 59 40.4 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"585" "US001" "inv" 45.6152333333333 -120.787533333333 4 "B" "drought" 7 "US001-9" NA "No" NA 0.0728828 15.6 22 0 3 117 16 4.5 NA 32 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"586" "US001" "inv" 45.6152333333333 -120.787533333333 4 "J" "control" 30 "US017-8" NA "No" NA 0.188254388 21.9 56 0 3 117 28 5 NA 51 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"587" "US001" "inv" 45.6152333333333 -120.787533333333 5 "K" "drought" 30 "US001-2" NA "No" NA 0.282656463 30.7 108 0 3 117 32 4.5 NA 61 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"588" "US001" "inv" 45.6152333333333 -120.787533333333 5 "S" "drought" 4 "US017-4" NA "No" NA 0.250534625 22.2 61 0 3 117 28 6 NA 58 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"589" "US001" "inv" 45.6152333333333 -120.787533333333 6 "C" "control" 29 "US001-4" NA "No" NA 0.465648838 45.2 170 0 3 117 44 7 NA 77 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"590" "US001" "inv" 45.6152333333333 -120.787533333333 6 "J" "control" 9 "US017-7" NA "No" NA 0.406431563 40.2 142 0 3 117 35 6 NA 75 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"591" "US001" "inv" 45.6152333333333 -120.787533333333 8 "B" "control" 4 "US001-5" 42 "Yes" 5.5 0.16492875 9.23 14 1 3 42 27 5.5 56 50 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"592" "US001" "inv" 45.6152333333333 -120.787533333333 2 "F" "control" 7 "US017-9" NA "No" NA 0.336925875 26.1 126 0 1 17 6.8 1.7 9 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"593" "US001" "inv" 45.6152333333333 -120.787533333333 4 "B" "drought" 7 "US001-9" NA "No" NA 0.0728828 15.6 22 0 1 13 6.9 1.5 1 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"594" "US001" "inv" 45.6152333333333 -120.787533333333 4 "J" "control" 30 "US017-8" NA "No" NA 0.188254388 21.9 56 0 1 17 6.5 1.2 1 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
