Pop	Row	Column	Trt	Mom	Origin	tagged	color	Bolt.date	BoltedatH	MaxBoltHtH	Min.Rose.diamH	Rose.AreaH.m2	CrownDiam.mm	Shoot.mass.gH	bolt.bin	alt	bio11	bio4	bio6	bio9	Latitude	Longitude	PC1	PC2	PC3	PC4	time	m.date	lfl	lfw	lfc	rd	Harvest.date
313	GR002	18	P	control	24	nat	US023-8	black	39	Yes	29	31	0.080343863	9.13	9	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	14	8.2	2.2	10	NA	42
314	GR002	18	P	control	24	nat	US023-8	black	39	Yes	29	31	0.080343863	9.13	9	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	32	17.1	6	23	33.1	42
315	GR002	18	P	control	24	nat	US023-8	black	39	Yes	29	31	0.080343863	9.13	9	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	42	17.5	5	21	33	42
316	GR002	18	T	control	12	nat	GR002-4	black	50	Yes	9.5	40	0.1350845	16.55	23	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	14	8.4	1.7	8	NA	50
317	GR002	18	T	control	12	nat	GR002-4	black	50	Yes	9.5	40	0.1350845	16.55	23	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	32	16.2	4.3	15	30.9	50
318	GR002	18	T	control	12	nat	GR002-4	black	50	Yes	9.5	40	0.1350845	16.55	23	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	50	21	5.5	24	43	50
319	GR002	3	Q	control	27	nat	GR002-7	black	46	Yes	6	35	0.112701313	9.16	8.5	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	46	20	3	38	41	46
320	GR002	3	Q	control	27	nat	GR002-7	black	46	Yes	6	35	0.112701313	9.16	8.5	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	13	5.7	1	10	NA	46
321	GR002	3	Q	control	27	nat	GR002-7	black	46	Yes	6	35	0.112701313	9.16	8.5	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	31	15	4	27	28.6	46
322	GR002	3	R	control	12	nat	US023-3	black	NA	No	NA	50	0.247393125	32.4	50	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	31	19	4.1	17	39.5	117
323	GR002	3	R	control	12	nat	US023-3	black	NA	No	NA	50	0.247393125	32.4	50	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	13	8.9	1.8	8	NA	117
324	GR002	3	R	control	12	nat	US023-3	black	NA	No	NA	50	0.247393125	32.4	50	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	117	30	7.5	NA	63	117
325	GR002	4	G	drought	21	nat	UA008-5	black	NA	No	NA	27	0.061494863	11.9	10	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	12	1	0.1	3	NA	117
326	GR002	4	G	drought	21	nat	UA008-5	black	NA	No	NA	27	0.061494863	11.9	10	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	31	5.2	0.8	5	9.2	117
327	GR002	4	G	drought	21	nat	UA008-5	black	NA	No	NA	27	0.061494863	11.9	10	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	117	16	4	NA	29	117
328	GR002	5	L	drought	15	nat	US023-9	black	NA	No	NA	35	0.1099525	18.6	22	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	117	21	4	NA	40	117
329	GR002	5	L	drought	15	nat	US023-9	black	NA	No	NA	35	0.1099525	18.6	22	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	32	14.9	4.1	15	30.3	117
330	GR002	5	L	drought	15	nat	US023-9	black	NA	No	NA	35	0.1099525	18.6	22	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	12	8.1	2.2	10	NA	117
331	GR002	5	Q	drought	21	nat	US023-7	black	42	Yes	8.5	38	0.122361425	7.51	4.2	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	12	6	1.5	6	NA	42
332	GR002	5	Q	drought	21	nat	US023-7	black	42	Yes	8.5	38	0.122361425	7.51	4.2	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	42	22.5	5.5	13	41	42
333	GR002	5	Q	drought	21	nat	US023-7	black	42	Yes	8.5	38	0.122361425	7.51	4.2	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	32	20	4.5	12	38.7	42
334	GR002	8	E	control	24	nat	US023-6	black	NA	No	NA	32	0.0829356	13.3	NA	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	13	7.3	1.4	3	NA	117
335	GR002	8	E	control	24	nat	US023-6	black	NA	No	NA	32	0.0829356	13.3	NA	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	32	NA	NA	NA	NA	117
336	GR002	8	E	control	24	nat	US023-6	black	NA	No	NA	32	0.0829356	13.3	NA	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	117	18	4	NA	33	117
337	GR002	9	C	control	21	nat	US023-2	black	NA	No	NA	9	0.030394013	18.3	34	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	117	21	6	NA	43	117
338	GR002	9	C	control	21	nat	US023-2	black	NA	No	NA	9	0.030394013	18.3	34	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	31	11.4	3.9	13	18.9	117
339	GR002	9	C	control	21	nat	US023-2	black	NA	No	NA	9	0.030394013	18.3	34	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	13	4.9	1	7	NA	117
340	HU001	10	S	control	3	nat	HU001-1	black	NA	No	NA	54	0.2544615	29	64	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	31	11.5	3.2	11	19.2	117
341	HU001	10	S	control	3	nat	HU001-1	black	NA	No	NA	54	0.2544615	29	64	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	13	2.8	1.8	5	NA	117
342	HU001	10	S	control	3	nat	HU001-1	black	NA	No	NA	54	0.2544615	29	64	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	32	10	NA	60	117
343	HU001	12	D	drought	1	nat	RU001-4	black	NA	No	NA	95	0.820716875	51	NA	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	12	6	1.6	9	NA	117
344	HU001	12	D	drought	1	nat	RU001-4	black	NA	No	NA	95	0.820716875	51	NA	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	32	17.9	5.2	41	35.2	117
345	HU001	12	D	drought	1	nat	RU001-4	black	NA	No	NA	95	0.820716875	51	NA	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	52	11	NA	110	117
346	HU001	12	G	drought	3	nat	HU001-7	black	NA	No	NA	80	0.578036	36.8	144	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	12	4.3	1.1	9	NA	117
347	HU001	12	G	drought	3	nat	HU001-7	black	NA	No	NA	80	0.578036	36.8	144	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	32	18.3	5.3	15	34.3	117
348	HU001	12	G	drought	3	nat	HU001-7	black	NA	No	NA	80	0.578036	36.8	144	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	45	10	NA	92	117
349	HU001	12	R	drought	5	nat	HU001-3	black	NA	No	NA	61	0.383263	30.9	116	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	31	16.7	4	12	28.6	117
350	HU001	12	R	drought	5	nat	HU001-3	black	NA	No	NA	61	0.383263	30.9	116	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	12	5.5	1.1	7	NA	117
351	HU001	12	R	drought	5	nat	HU001-3	black	NA	No	NA	61	0.383263	30.9	116	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	42	5	NA	80	117
352	HU001	14	M	control	1	nat	TR004-7	black	39	Yes	10	50	0.200270625	13.55	20	1	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	14	8.9	2.6	11	NA	42
353	HU001	14	M	control	1	nat	TR004-7	black	39	Yes	10	50	0.200270625	13.55	20	1	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	31	21.7	7.7	35	39.8	42
354	HU001	14	M	control	1	nat	TR004-7	black	39	Yes	10	50	0.200270625	13.55	20	1	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	42	28.5	8	68	51	42
355	HU001	14	P	control	4	nat	TR004-3	black	NA	No	NA	63	0.321611063	42.7	124	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	14	6.8	1.7	10	NA	117
356	HU001	14	P	control	4	nat	TR004-3	black	NA	No	NA	63	0.321611063	42.7	124	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	32	15.7	6.4	46	32.6	117
357	HU001	14	P	control	4	nat	TR004-3	black	NA	No	NA	63	0.321611063	42.7	124	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	31	9.5	NA	65	117
358	HU001	14	R	control	4	nat	HU001-2	black	NA	No	NA	67	0.410436975	31.5	82	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	14	6.6	1.8	16	NA	117
359	HU001	14	R	control	4	nat	HU001-2	black	NA	No	NA	67	0.410436975	31.5	82	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	32	17.8	5.6	54	34.3	117
360	HU001	14	R	control	4	nat	HU001-2	black	NA	No	NA	67	0.410436975	31.5	82	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	33	6.5	NA	78	117
361	HU001	19	L	drought	4	nat	TR004-2	black	NA	No	NA	67	0.373602888	36.9	132	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	12	3.2	1.3	6	NA	117
362	HU001	19	L	drought	4	nat	TR004-2	black	NA	No	NA	67	0.373602888	36.9	132	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	33	8	NA	71	117
363	HU001	19	L	drought	4	nat	TR004-2	black	NA	No	NA	67	0.373602888	36.9	132	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	31	11.4	4.6	11	18.3	117
364	HU001	2	D	control	1	nat	HU001-5	black	NA	No	NA	64	0.3468216	18.5	52	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	31	12.5	1.6	6	12.5	117
365	HU001	2	D	control	1	nat	HU001-5	black	NA	No	NA	64	0.3468216	18.5	52	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	13	3.1	0.6	2	NA	117
366	HU001	2	D	control	1	nat	HU001-5	black	NA	No	NA	64	0.3468216	18.5	52	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	37.5	6.5	NA	69	117
367	HU001	3	C	control	6	nat	HU001-4	black	NA	No	NA	58	0.305196725	27.9	88	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	36.5	7	NA	67	117
368	HU001	3	C	control	6	nat	HU001-4	black	NA	No	NA	58	0.305196725	27.9	88	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	31	17.3	5.9	15	33	117
369	HU001	3	C	control	6	nat	HU001-4	black	NA	No	NA	58	0.305196725	27.9	88	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	13	6.9	1.8	7	NA	117
370	HU001	3	M	control	4	nat	RU001-7	black	NA	No	NA	40	0.131943	19.2	36	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	19	5	NA	42	117
371	HU001	3	M	control	4	nat	RU001-7	black	NA	No	NA	40	0.131943	19.2	36	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	32	6.8	1.4	6	10.4	117
372	HU001	3	M	control	4	nat	RU001-7	black	NA	No	NA	40	0.131943	19.2	36	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	13	3.6	0.5	3	NA	117
373	HU001	5	P	drought	2	nat	TR004-4	black	NA	No	NA	77	0.514027938	32	210	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	31	12.5	4.7	12	20.5	117
374	HU001	5	P	drought	2	nat	TR004-4	black	NA	No	NA	77	0.514027938	32	210	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	42	8	NA	85	117
375	HU001	5	P	drought	2	nat	TR004-4	black	NA	No	NA	77	0.514027938	32	210	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	12	3.9	0.8	6	NA	117
376	HU001	6	M	control	3	nat	TR004-5	black	NA	No	NA	68	0.427244	32.4	124	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	32	14.6	3.5	13	24.2	117
377	HU001	6	M	control	3	nat	TR004-5	black	NA	No	NA	68	0.427244	32.4	124	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	13	3.5	1.8	6	NA	117
378	HU001	6	M	control	3	nat	TR004-5	black	NA	No	NA	68	0.427244	32.4	124	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	45	9.5	NA	80	117
379	HU001	9	E	control	2	nat	HU001-9	black	57	Yes	15	26	0.071469125	8.3	NA	1	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	61	17.5	6	27	35	61
380	HU001	9	E	control	2	nat	HU001-9	black	57	Yes	15	26	0.071469125	8.3	NA	1	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	32	4.2	1.1	9	7.6	61
381	HU001	9	E	control	2	nat	HU001-9	black	57	Yes	15	26	0.071469125	8.3	NA	1	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	13	1.5	0.5	4	NA	61
382	HU001	9	R	control	1	nat	HU001-6	black	NA	No	NA	96	0.7388808	66.4	264	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	3	117	44	11	NA	98	117
383	HU001	9	R	control	1	nat	HU001-6	black	NA	No	NA	96	0.7388808	66.4	264	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	2	32	22.8	7.7	60	45.2	117
384	HU001	9	R	control	1	nat	HU001-6	black	NA	No	NA	96	0.7388808	66.4	264	0	176	3	7700	-40	20	47.6419444444444	18.7825	0.831179904344628	-1.35479027597988	-1.31518132788336	0.176746761847471	1	13	11	1.8	12	NA	117
385	RO001	14	B	control	29	nat	RO001-8	black	39	Yes	14	37	0.124953163	9.15	6	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	14	8.5	1.5	9	NA	42
386	RO001	14	B	control	29	nat	RO001-8	black	39	Yes	14	37	0.124953163	9.15	6	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	18.2	6.5	16	33.2	42
387	RO001	14	B	control	29	nat	RO001-8	black	39	Yes	14	37	0.124953163	9.15	6	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	42	22.5	7	19	43	42
388	RO001	15	K	drought	25	nat	RO002-7	black	NA	No	NA	50	0.223831875	23.3	44	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	27	6	NA	57	117
389	RO001	15	K	drought	25	nat	RO002-7	black	NA	No	NA	50	0.223831875	23.3	44	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	12	2.3	0.8	5	NA	117
390	RO001	15	K	drought	25	nat	RO002-7	black	NA	No	NA	50	0.223831875	23.3	44	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	8.2	2.8	9	14.7	117
391	RO001	16	C	drought	11	nat	RO001-1	black	NA	No	NA	60	0.339282	34.7	80	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	12	6.6	1.5	9	NA	117
392	RO001	16	C	drought	11	nat	RO001-1	black	NA	No	NA	60	0.339282	34.7	80	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	19	4.6	21	35.2	117
393	RO001	16	C	drought	11	nat	RO001-1	black	NA	No	NA	60	0.339282	34.7	80	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	32	8.5	NA	72	117
394	RO001	16	L	drought	27	nat	RO001-4	black	53	Yes	14	43	0.155347175	20.26	NA	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	12	6.5	1.6	18	NA	53
395	RO001	16	L	drought	27	nat	RO001-4	black	53	Yes	14	43	0.155347175	20.26	NA	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	20.2	5.5	52	38.4	53
396	RO001	16	L	drought	27	nat	RO001-4	black	53	Yes	14	43	0.155347175	20.26	NA	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	53	24	6	102	46	53
397	RO001	16	N	drought	10	nat	UA006-4	black	NA	No	NA	81	0.553453763	59.4	132	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	12	5.6	0.9	5	NA	117
398	RO001	16	N	drought	10	nat	UA006-4	black	NA	No	NA	81	0.553453763	59.4	132	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	18.4	5.2	15	29.9	117
399	RO001	16	N	drought	10	nat	UA006-4	black	NA	No	NA	81	0.553453763	59.4	132	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	42	10.5	NA	87	117
400	RO001	17	F	control	27	nat	RO001-6	black	NA	No	NA	50	0.22775875	41.5	60	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	14	8.2	2.4	8	NA	117
401	RO001	17	F	control	27	nat	RO001-6	black	NA	No	NA	50	0.22775875	41.5	60	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	28	8	NA	58	117
402	RO001	17	F	control	27	nat	RO001-6	black	NA	No	NA	50	0.22775875	41.5	60	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	19.3	5.5	18	36.5	117
403	RO001	17	G	control	14	nat	RO001-7	black	NA	No	NA	74	0.45331845	48.5	136	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	34	5	NA	78	117
404	RO001	17	G	control	14	nat	RO001-7	black	NA	No	NA	74	0.45331845	48.5	136	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	14	8.3	1.5	21	NA	117
405	RO001	17	G	control	14	nat	RO001-7	black	NA	No	NA	74	0.45331845	48.5	136	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	23.5	4.2	56	45.4	117
406	RO001	17	H	control	29	nat	RO001-3	black	46	Yes	17	39	0.1225185	9	11.8	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	46	20	5	96	40	46
407	RO001	17	H	control	29	nat	RO001-3	black	46	Yes	17	39	0.1225185	9	11.8	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	14	6.4	2.8	11	NA	46
408	RO001	17	H	control	29	nat	RO001-3	black	46	Yes	17	39	0.1225185	9	11.8	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	16.2	4.8	56	31.4	46
409	RO001	17	K	control	25	nat	US014-6	black	NA	No	NA	59	0.305825025	32.2	64	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	14	2.5	0.8	4	NA	117
410	RO001	17	K	control	25	nat	US014-6	black	NA	No	NA	59	0.305825025	32.2	64	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	10.4	3.2	12	20.5	117
411	RO001	17	K	control	25	nat	US014-6	black	NA	No	NA	59	0.305825025	32.2	64	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	31	9	NA	66	117
412	RO001	18	B	control	14	nat	UA006-9	black	NA	No	NA	45	0.190846125	36.1	84	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	18.3	5	18	36.9	117
413	RO001	18	B	control	14	nat	UA006-9	black	NA	No	NA	45	0.190846125	36.1	84	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	14	7.9	2.1	9	NA	117
414	RO001	18	B	control	14	nat	UA006-9	black	NA	No	NA	45	0.190846125	36.1	84	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	29	7	NA	54	117
415	RO001	19	Q	drought	27	nat	UA006-8	black	46	Yes	17	43	0.14859295	10.16	7.5	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	20.5	5.3	33	40.2	46
416	RO001	19	Q	drought	27	nat	UA006-8	black	46	Yes	17	43	0.14859295	10.16	7.5	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	12	9.2	2	10	NA	46
417	RO001	19	Q	drought	27	nat	UA006-8	black	46	Yes	17	43	0.14859295	10.16	7.5	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	46	21	7	58	44	46
418	RO001	19	S	drought	11	nat	RO001-2	black	NA	No	NA	60	0.3487065	36.5	142	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	33	10	NA	74	117
419	RO001	19	S	drought	11	nat	RO001-2	black	NA	No	NA	60	0.3487065	36.5	142	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	12	6	1.3	6	NA	117
